gene	flanks	mean_dpsi_per_lsv_junction	H3K4me3	H3K27me3	H3K9me3	H3K27ac	A1CF	ANKHD1	BRUNOL4	BRUNOL5	BRUNOL6	CNOT4	CPEB2	CPEB4	DAZAP1	ENOX1	ESRP2	FMR1	FUS	FXR1	FXR2	G3BP2	HNRNPA1	HNRNPA1L2	HNRNPA2B1	HNRNPC	HNRNPCL1	HNRNPF	HNRNPH1	HNRNPH2	HNRNPK	HNRNPL	HNRNPM	HNRNPU	HuR	IGF2BP2	IGF2BP3	KHDRBS1	KHDRBS2	KHDRBS3	LIN28A	MATR3	MBNL1	MSI1	PABPC1	PABPC3	PABPC4	PABPC5	PABPN1	PCBP1	PCBP2	PPRC1	PTBP1	PUM2	QKI	RALY	RBFOX1	RBM24	RBM28	RBM3	RBM4	RBM41	RBM42	RBM45	RBM46	RBM5	RBM6	RBM8A	RBMS1	RBMS3	SAMD4A	SART3	SFPQ	SNRNP70	SNRPA	SRSF1	SRSF10	SRSF2	SRSF7	SRSF9	TARDBP	TIA1	TUT1	U2AF2	YBX1	YBX2	ZC3H10	ZC3H14	ZCRB1	ZNF638
MGAT1	180808558-180808958	-0.374	-0.09156	0.0	0.0	0.0	0.0	2.210426651712563	12.529062426532946	0.9416669550103532	5.68744746761271	0.0	0.0	0.0	0.0	0.0	18.212835967885844	0.2618332208026791	0.3670913456355949	0.4112562535061011	1.6173329557317169	0.0	0.4021271103461589	3.685465959013036	0.6957057395271717	0.0	0.0	2.3234233691791117	0.0	2.4059552773699324	0.9915338653735688	0.0	0.430038766575084	0.6017540947244476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.57991767278952	0.0	0.0	0.0	0.0	0.0	0.0	1.8474766977585748	0.4920447837275805	2.748977953178665	1.5580577196294378	0.0	0.0	0.0	0.0	13.869345779159822	0.0	0.0	0.8085643016599032	0.0	0.0	0.730999274728041	0.0	3.460099446617263	0.0	0.3290681726800058	0.0	0.0	0.0	0.0	0.8609898464665852	0.0	0.0	0.7634594454647883	0.0	2.266758711400915	1.239735635759699	2.020468528430869	0.7127940925479723	0.0	0.0	0.0	1.1426076312982325	0.0	0.0	0.0	0.0	0.0
MGAT1	180808636-180809036	-0.374	-0.09156	0.0	0.0	0.0	0.6269009696384847	0.0	0.0	0.0	0.0	1.6686704706570543	7.485807452774431	1.95854572507623	0.0	3.100898857753488	0.0	0.0	0.0	0.4255539117641596	0.0	0.0	0.4773892028157337	0.0	0.6837633838815264	2.203689094200965	18.958786150103894	0.0	0.0	0.0	0.0	1.1683241254565389	0.0	0.0	0.9678112172365916	1.2304470463130806	1.726776721984635	0.3306098254321103	0.918907066866834	0.670393483936224	0.0	1.4712114559854448	1.40242507392477	0.0	4.259023050744527	3.542390239450476	3.1938296431164965	0.0238484272226851	0.5191927469283738	0.0	0.2775230614343957	0.0	1.422612189252067	1.1833491378027237	0.0	0.2241108728914806	2.60192308818055	12.69956964294176	0.0	0.0	0.0	4.640956296071573	0.1040574575615475	0.0	8.754172874220504	0.0	0.0	0.0	0.0	2.881592585660431	0.0	0.0793212366273134	0.0	0.0	1.248978709559852	0.7323743995981981	0.1358264037100406	1.979486320253076	1.1710939597757046	1.5996285971036468	0.0	2.225935496578548	0.0	0.5257308714606183	1.2379223927627214	5.268130753125882	0.0	2.3589384191605043	2.624037725717793	0.0
MGAT1	180808638-180809038	-0.374	-0.09156	0.0	0.0	0.0	0.3991952759077046	2.210426651712563	9.839337098268077	0.625369140724113	7.38041099713876	1.1574204410784217	6.980984214148024	1.7621267301694494	0.0	0.0	0.0	0.2057698196209928	0.0	0.0	0.0	0.7270900002199361	0.8033790800822065	0.0	0.5706921442578626	1.596876155218091	13.282683023439622	2.4199215461932253	1.7212692127893323	1.271846481002163	0.0	0.9963208514309928	0.43465044235605	0.6759964830346068	0.8430286482036193	1.1510384963317226	1.6548054785552044	0.3918961207996583	1.0362216718093988	0.8103446410412073	1.5364366007789767	0.0	1.4310340783470483	0.0	5.663884238805664	3.6239071722026353	4.694331147897806	0.0292397874269299	0.964955064273568	1.4718694052217938	0.0	0.0	1.5971285456998332	1.2776850065688845	0.0	0.1700944060919955	0.0	0.0	0.0	0.0	0.0	4.488077735730391	0.0	0.0	16.162679152347863	2.843846264336349	0.0	0.0	1.119738856192788	2.5743212619421514	0.0	0.1054857643603216	0.9175179479289164	0.0	1.5768537957132238	0.9588128802643076	0.1762706479041889	2.4679990062414583	1.019580016445181	0.0	0.606900581676637	1.7941547369329534	0.0	0.3680116100224327	1.1426076312982325	5.336025517008649	0.0	2.085181708853771	2.461124020763038	0.2985934691696643
MGAT1	180808639-180809039	-0.374	-0.09156	0.0	0.0	0.0	0.6313657871626177	0.0	9.578793904077177	0.6912413568803862	0.0	0.0	6.012547797191244	1.7717219109551254	3.679986888375796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5143638935929378	4.138565940599515	0.0	1.933671853409543	16.67229937823207	0.0	0.0	0.0	0.0	0.8567710253347952	0.0	0.0	0.7740698600538191	1.1988378176797243	1.599360965098458	0.4478812809138952	1.315574924634509	0.9423377911735544	0.0	1.6774019782401084	1.3335299204180575	0.0	4.329266110147584	3.364971032872245	3.455364617361983	0.0237518393362899	0.7504528965285122	0.0	0.0	0.0	1.531142261669832	0.9561883658138078	0.1602435355946235	0.19174938382348	0.0	23.449512392186744	0.1402386543909016	1.2996739967869306	0.0	3.870323553127251	0.1971706416232995	0.0	14.939345883172276	0.0	0.4481272644327224	0.0	1.6922898904625068	3.60806224448578	0.0	0.0806294630139638	0.0	0.934082733327214	0.0	0.8127667595980003	0.0	0.0	0.7743115888438362	0.0	0.6986920511486421	1.953581478955942	1.108229103383365	0.4520457571929095	1.146700903262965	7.440763197374455	0.0	1.8250447353782195	3.624061474370884	0.3285175167300044
MGAT1	180808641-180809041	-0.374	-0.09156	0.0	0.0	0.0	0.4937682289188841	0.0	13.877756608227012	1.035333355198809	5.738634494821225	1.7813625904226178	6.812022966934288	1.801071875711311	3.641466439439552	2.7072557566454605	0.0	0.0	0.0	0.4426316702390629	0.0	0.9231446252792403	0.5953144000282363	0.0	0.0	1.6642352948563814	14.295556549575826	0.0	0.0	0.0	0.0	0.8226949050089795	0.0	0.0	0.997364983586506	0.0	0.0	0.3798715944933673	1.0685605951660002	0.8827899458955517	0.0	1.2297791863046013	1.9349028705190203	2.53166981063354	0.0	0.0	2.4579854782902117	0.0	0.7504528965285122	0.9667998358195248	0.3604195603044099	0.0	1.5463364718083192	1.320702162726254	0.0	0.1820106927207733	3.280261709135544	19.5562574567738	0.0	1.621873512726787	0.0	5.104271933023928	0.0	0.0	0.0	2.378088596044036	0.3261173372860635	0.0	2.0910559512459286	4.081112254883681	0.0	0.0439724256900657	0.0	0.7719663259788037	1.4336356316950103	0.5715896795985936	0.08038236019019	2.19868113954036	0.8190960969553446	0.0	0.95509280386374	1.83521920078736	1.403877046376243	0.4270700911208959	1.9899149279978936	5.743394100305256	0.0	2.288796774479924	0.0	0.3558535385553962
MGAT1	180808644-180809044	-0.374	-0.09156	0.0	0.0	0.0	0.0	0.0	15.32607024652348	1.118715907295358	7.204100125642766	1.202393901718807	5.235738160611018	1.2366494765538962	0.0	2.48466648220276	0.0	0.287294328762921	0.7625030054873783	0.0	0.0	0.0	0.0	0.0	0.0	1.1404599159448474	9.983322725431591	2.1798248914795373	1.1317934549847666	1.9262717985436848	0.4937705557766362	0.0	0.0	0.7413074562097092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6826765458164807	0.0	0.0	2.1518072689724543	2.246319460998313	0.0188609799979115	0.7053586908093811	1.4357533194009495	0.3550853508119047	3.812838184115314	1.1512870082076538	0.0	0.0	0.1193443325816171	0.0	24.30734822541332	0.0	0.0	0.7437045350786228	0.0	0.1713444724121419	0.0	0.0	0.0	0.0	0.4017651969540306	0.0	0.0	0.0	0.0	0.0	0.0	2.1090146894255706	0.6401911601317581	0.0958882877139988	0.0	1.175279427823509	0.0	0.9809892798879648	1.1365194260881244	0.0	0.3021917607608277	1.215117020387782	6.761815558546775	0.9425175852253888	0.0	0.0	0.0
SLC38A9	55697646-55698046	0.283	0.0	0.0	0.66709	0.0	0.0	0.0	9.475342929913142	0.7365458768528442	0.0	0.0	4.730914921984612	1.4087983082969078	0.0	0.0	14.328861522893398	0.0	0.0	0.0	1.6884063508226357	0.0	0.3898751418046002	0.0	0.0	1.3843464560145196	11.873685692527378	1.4411543221929273	1.8096905764600173	1.659704836738814	0.0	0.7723920607184895	0.5604627222555301	0.5975674938798898	0.9743787208699056	0.0	0.0	0.0	0.0	0.0	0.0	0.9452152257439556	2.138085187640511	2.384088544347144	0.0	0.0	0.0	0.0	0.0	0.9306837499986804	0.0	0.0	1.4187051066450271	1.406359131565928	0.1396342733854656	0.1339221248533706	0.0	0.0	0.0	0.0	0.8840261454708158	3.389848077769253	0.1197500401988204	0.0	0.0	0.0	0.0	0.0	1.1258448147206852	2.6619622236899767	0.0	0.0	0.0	0.0	0.0	0.5209424927987183	0.0798302203377102	1.979486320253076	0.0	0.0	0.6986920511486421	1.4680545827950218	0.8125811603904869	0.2878411018023227	0.0	0.0	0.0	1.9094871037315395	0.0	0.0
SLC38A9	55697679-55698079	0.283	0.0	0.0	0.66709	0.0	0.0	0.0	16.41422123402665	1.2229440974160433	5.535782201809704	1.517208126201504	3.552307197518062	1.413313687490167	0.0	1.918873055540525	0.0	0.0	0.6487926529526821	0.0	0.0	0.0	0.5414932525063892	0.0	0.5747576270308483	1.3326657368092796	11.47756188775134	0.0	0.0	1.522652414217029	0.4551739355137725	0.8136079395887619	0.0	0.4929024727659437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4251955060159711	0.0	0.0	0.0	0.0	0.0	0.0	1.118487396267071	0.3820447339226746	3.280331762996428	1.139565760386535	0.6218620469065332	0.0	0.1409388215484885	4.893231161016207	21.265930271246354	0.0	0.0	0.62365160174308	0.0	0.0	0.0	8.113146241172496	0.0	0.0	0.3021433488748115	0.0	2.375809204007317	0.0	0.0	0.0	0.0	1.248978709559852	0.6482303961317385	0.0975447072714384	1.866522437275671	1.1376102153932686	1.4154201150521115	0.976117665586378	1.4505417967394665	1.2263080074445452	0.3166804068247031	0.0	0.0	0.4666249795093247	1.4886372356480548	0.0	0.0
SLC38A9	55697759-55698159	0.283	0.0	0.0	0.66709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.261150352557493	0.0	13.20229434962211	0.2719931821521987	0.0	0.5871968815149884	2.06608706659647	0.0	0.7674983150676417	4.005858833021885	0.6685178234828301	0.0	0.0	1.1844002440660883	1.2732676368578626	1.6220154205453232	0.0	0.0	0.4369562802465331	0.588636078744833	0.0	0.644134403004122	0.8993739827070328	0.0	0.0	0.0	1.1630881210525386	0.0	1.4538045104382502	3.436690223007466	0.0	2.17937917269745	0.0	0.0	0.0	0.0	0.0	0.0	0.9381339459791628	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7505647026977967	0.0	0.1369481842699276	0.6213493835188348	0.0	3.908991238341888	0.0	0.2420892853440953	0.0	0.0	0.2760706046719685	0.0	0.0	0.0	0.0	0.5715896795985936	0.0	1.9263708520981373	1.4757960336558735	1.45619353400423	0.5645944574786458	0.0	0.0	0.0	0.0	0.0	0.3841431062693448	0.0	0.0	0.0
SLC38A9	55697792-55698192	0.283	0.0	0.0	0.66709	0.0	0.473473603809189	0.0	0.0	0.4933467665712447	0.0	0.0	5.171862567152166	1.354613757977796	2.3574514748981024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5551924911858548	1.596876155218091	13.678806828215665	0.0	0.0	0.0	0.7948241938269736	0.5929244936691934	0.0	0.0	0.6692883248132134	1.1036246533816882	1.5833673554474734	0.4158158774304524	1.0279649254204792	0.7118300030006406	0.0	1.4286057613358842	1.4479659381071728	0.0	5.579305861157084	3.583148705826555	4.624514608162783	0.0301354205553223	0.9789708309160008	1.8980392179077568	0.427025095048665	0.0	1.1782024661672594	0.0	0.1382646705171355	0.1398500237854529	2.7857848909856	11.217853203732211	0.0	0.0	0.6167914341239061	0.0	0.1181865725559924	0.0	0.0	0.0	0.4181574220253359	0.0	0.0	1.7485955741493855	0.0	0.1041775379736712	0.0	0.0	0.0	0.0	0.1374828232674801	2.727591505533906	0.0	0.0	0.5292111536039623	1.3738478715996192	0.0	0.4087178061066538	1.9823131372062472	5.572399880156064	0.428396021406525	1.326562367357004	0.0	0.0
SLC38A9	55697794-55698194	0.283	0.0	0.0	0.66709	0.0	0.4036600934318375	0.0	10.977297814072443	0.7259840869206148	4.246627442484157	0.8539788158381207	6.706937313179403	1.9387909411057205	2.6065503780191435	3.2894966666409	9.88160349126531	0.0	0.0	0.0	0.0	1.3559362920768214	0.7353368976460501	4.058941676052938	0.6176992888205094	1.9963855351417443	17.329162902607525	1.036206615080128	1.538531727869917	0.0	0.0	0.934659300365231	0.3683576030046631	0.4929024727659437	1.154686547893626	1.330671429784697	1.8936433826765744	0.3825868101109169	1.07268896836046	0.8284559672547934	1.2959590085742283	0.0	1.8776848616744628	2.8116401540297904	4.385173851305119	4.59132135942312	3.576158313094009	0.0243489280885515	0.9704394946988678	0.0	0.0	0.0	1.461248895032791	1.0890132690365626	0.1672872074888927	0.2181829739593983	0.0	22.66966163470803	0.2609867759733225	0.0	0.0	4.179200644428821	0.1729079400549699	0.0	10.750652769515064	2.677782248900649	0.2420313339440123	0.0	0.8172590645031257	0.0	0.0	0.0819376894006142	0.7427670966340748	0.0	0.0	0.9596168038643056	0.1563476015605413	2.2615219751039493	1.179883442676094	1.5996285971036468	0.7079224782463855	2.155280463181996	0.0	0.5203493743511788	1.8010396644823723	9.548015498624808	0.0	2.6047746689633167	3.2367571946671254	0.0
SLC38A9	55703940-55704340	0.283	0.0	0.0	0.0	0.0	0.0	2.1940009759567376	0.0	0.0	3.9186513051851577	0.0	0.0	0.0	0.0	0.0	0.0	0.2702794537317978	0.7133715512789907	0.0	1.5702261706133172	0.0	0.0	0.0	0.0	0.0	0.0	1.836337332822156	1.3911627884187756	2.37580374441514	0.5478058241446455	0.0	0.304226486675604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1462591889040192	0.0	0.0	0.0	0.0	0.0	0.0	1.572994445520158	0.4252950811592038	4.47789490486336	0.0	0.0	0.0	0.0	0.0	0.0	0.159651535674249	0.0	1.2301527844382252	0.0	0.0	0.7390402667500494	0.0	2.394954472611724	0.0	0.5156689080951354	0.0	0.0	0.3492003233548988	0.0	0.0	0.0	0.0	0.9076297443977668	0.0	2.7956690773944617	1.180720536285655	2.3896135893009416	0.581004105652412	0.0	0.0	0.0	0.0	0.0	0.7743101695730702	0.0	0.0	0.2887266210551737
SLC38A9	55704075-55704475	0.283	0.0	0.0	0.0	0.0	0.0	4.030156872947269	0.0	0.0	4.422938313980152	0.0	0.0	0.0	2.8749095056083065	2.038391434428477	16.726840220285144	0.3893835789496598	0.0	0.5701191230400852	2.8454151081166588	0.0	0.6948616444284008	6.060923184652611	0.643616741498293	0.0	0.0	1.887458390883204	0.0	2.2915165045642416	0.0	0.0	0.0	0.4753187492188007	0.0	0.0	0.0	0.0	0.0	0.0	0.8093895613117021	0.0	1.3854932141646457	0.0	0.0	0.0	1.8229874264145165	0.0	0.0	0.0	0.0	0.0	0.926412698158044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0075091626159456	0.0	0.0	0.6742249977241631	0.0	3.392635940346511	0.0	0.0	0.0	0.0	0.333107051929529	0.0	0.0	0.9723505548043068	0.0	0.6482303961317385	0.0	1.896446644686904	1.486259703775385	1.5792418876275875	0.606900581676637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SLC38A9	55704122-55704522	0.283	0.0	0.0	0.0	0.0	0.0	2.5506727923689554	8.54428416243684	0.625369140724113	3.236157609071632	0.0	0.0	0.0	0.0	2.621728843312797	0.0	0.3161828935639646	0.5119111342411042	0.0	1.747083223513975	0.0	0.7353368976460501	5.49976170118149	0.836727173215112	0.0	0.0	1.9776382348785368	1.5090579399796888	2.33742906610904	0.717630953301246	0.0	0.2951472499818271	0.588636078744833	0.0	0.0	0.0	0.2306640315099276	0.0	0.7145741433360325	0.0	0.0	1.4935068022895757	2.4329205809860244	0.0	0.0	0.0	0.0	0.0	1.3424071283563055	0.364023755907454	3.3540988862683085	1.1512870082076538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0761108388076843	0.0	0.0	0.0	0.0	4.091921130345275	0.0	0.4602974226174966	0.0	0.0	0.3126354640134336	0.0	0.8272553343035809	0.0	0.0	0.8813682401311649	0.0	2.046815786928351	1.073154007457079	1.240676890971604	0.5997213606006142	0.0	0.0	0.0	0.0	0.0	0.5363638667150381	0.0	0.0	0.0
SLC38A9	55704234-55704634	0.283	0.0	0.0	0.0	0.0	0.0	0.0	10.406401697389445	0.7573915148769813	5.8637583391087045	0.0	0.0	0.0	0.0	0.0	18.70637968189041	0.3791012084272545	0.4368193920012105	0.0	1.3694025077401404	0.9577679586230468	0.4226929146837753	3.9527759899908337	0.4438999002753722	0.0	0.0	1.887458390883204	1.4147418187309582	2.268902854848147	1.0724536761315728	0.0	0.631367237387883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.390933621837971	0.0	1.923225725856866	2.992861267778526	0.0	0.0	0.0	0.0	0.8491726441839073	1.890816000743588	0.5064615661397569	2.3789897255181405	1.1512870082076538	0.9131712096564384	0.0	0.0	0.0	18.54245147205148	0.2210738920547602	0.0	0.0	0.0	0.0	0.0	0.0	4.440915037784362	0.0	0.0	0.0	0.0	0.0	0.0	0.9175179479289164	0.0	0.0	0.7808777901314121	0.0859037587149884	2.727591505533906	1.438126821225633	2.297145299891673	0.7104864857735365	0.0	0.0	0.0	0.0	0.0	0.3998980708208016	1.438925196214245	0.0	0.0
SLC38A9	55711152-55711552	-0.3044	0.13519	0.0	0.0	0.0	0.0	2.1940009759567376	0.0	0.0	3.9186513051851577	0.0	0.0	0.0	0.0	0.0	0.0	0.2702794537317978	0.7133715512789907	0.0	1.5702261706133172	0.0	0.0	0.0	0.0	0.0	0.0	1.836337332822156	1.3911627884187756	2.37580374441514	0.5478058241446455	0.0	0.304226486675604	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.1462591889040192	0.0	0.0	0.0	0.0	0.0	0.0	1.572994445520158	0.4252950811592038	4.47789490486336	0.0	0.0	0.0	0.0	0.0	0.0	0.159651535674249	0.0	1.2301527844382252	0.0	0.0	0.7390402667500494	0.0	2.394954472611724	0.0	0.5156689080951354	0.0	0.0	0.3492003233548988	0.0	0.0	0.0	0.0	0.9076297443977668	0.0	2.7956690773944617	1.180720536285655	2.3896135893009416	0.581004105652412	0.0	0.0	0.0	0.0	0.0	0.7743101695730702	0.0	0.0	0.2887266210551737
SLC38A9	55711252-55711652	-0.3044	0.13519	0.0	0.0	0.0	0.0	2.5670984681247817	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.765577936257754	0.0	0.8090598856761124	0.0	1.771049833486494	0.0	0.0	0.0	0.0	0.0	0.0	1.697334006408968	0.0	2.7711999833904883	0.4668860133866415	0.0	0.0	0.0	0.0	0.0	0.0	0.2532908283228409	0.688062199076626	0.5592558003528548	1.2393485248061844	0.0	1.9062938660967417	0.0	4.019623236044312	2.61573451860607	3.415469451799112	0.0264387387214672	0.7221166726644637	1.2123892194012662	0.4325034723652919	4.965449485238444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4425061548317442	0.0	0.0	0.0	0.0	0.0	0.0	0.566357815519697	0.0	0.0	0.4339266640943455	0.0751295724904948	0.0	0.0	0.0	0.8687734370645291	0.0	1.7760017098566905	1.4971419206996768	1.7532570149410929	0.0	0.0	0.0	0.2602436807282745	0.0	0.0	0.8377934090892346	0.0	0.0	0.0
SLC38A9	55711299-55711699	-0.3044	0.13519	0.0	0.0	0.0	0.3742328870227795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7185206993182977	0.0	2.2074074219516686	0.0	0.6150050637557414	5.313971750572809	0.7317868991374196	0.0	0.0	1.887458390883204	0.0	2.246289205132053	0.482324661491787	0.0	0.0	0.606219802291976	0.0	0.0	0.0	0.0	0.0	0.46348530264768	0.9548925402527076	0.0	1.339368492749135	0.0	0.0	0.0	0.0	0.0	0.0	1.8113606119377303	0.4378376818577972	3.1765967458953464	0.9806777343669268	0.0	0.0	0.0	0.0	14.727181612386405	0.1963030555372089	0.0	1.0315197492830543	0.0	0.0	0.0	0.0	2.728379878603714	0.0	0.3876003983434718	0.0	0.0	0.4178333926689758	0.0	0.6248482613255556	0.0	1.904728881866596	0.6401911601317581	0.1269461544159898	2.1672607217585647	0.0	2.3073386546297026	0.0	0.0	0.0	0.0	0.0	0.0	0.7935404939520543	0.0	2.2367334460140342	0.0
TNPO1	72816365-72816765	-0.3791	-0.85327	0.0	0.0	-2.13466	0.5254278440900088	0.0	9.73588612410404	0.6773442648642948	0.0	1.6686704706570543	5.740561399237425	1.4579030570236031	0.0	3.100898857753488	0.0	0.0	0.0	0.4255539117641596	0.0	0.9638270419582128	0.4773892028157337	0.0	0.6837633838815264	1.607328435506791	13.723934856607867	0.0	0.0	0.0	0.0	1.1683241254565389	0.0	0.0	0.7382471129630137	1.2304470463130806	1.726776721984635	0.3306098254321103	0.918907066866834	0.670393483936224	0.0	1.4712114559854448	1.40242507392477	0.0	3.119365250225544	2.7931537251843004	2.7704976085327	0.0238484272226851	0.5191927469283738	0.0	0.2775230614343957	0.0	1.422612189252067	0.926378231283701	0.1169379972817094	0.1630777093968777	2.60192308818055	14.649196536638534	0.0	0.0	0.0	4.006042275062789	0.1126854827015979	0.0	13.19731930786624	0.0	0.0	0.0	0.0	0.0	0.0	0.0583629159432202	0.0	0.0	1.248978709559852	0.7323743995981981	0.1358264037100406	1.979486320253076	1.1710939597757046	1.5996285971036468	0.7479209956699407	1.5689040749080485	1.019444583917516	0.333790807890613	1.4583743257204664	5.300820824624992	0.0	1.726982630193718	2.174231961723216	0.0
TNPO1	72816424-72816824	-0.3791	-0.85327	0.0	0.0	-2.13466	0.0	3.672311793981063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4403057948701435	0.8918753499749666	0.0	2.928058590780517	0.0	0.4080343094644104	3.685465959013036	0.4438999002753722	0.0	0.0	1.6002614354840556	1.5680055157601456	1.9797222433271813	0.9066213007952686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9927888145106544	0.0	2.11765018448174	0.0	0.0	0.0	0.0	0.0	0.0	2.287537312683324	0.5982964701053206	4.389143834676879	1.159101173421733	0.0	0.0	0.0	3.0796851969845807	0.0	0.0	0.0	1.2267227006286383	0.0	0.0	0.8082415314243041	0.0	0.0	0.0	0.4857004085554408	0.0	0.0	0.3959418102153478	0.0	0.0	0.0	0.0	0.9365709939976956	0.0	2.7657448699832288	1.6875807168747825	1.7809246920871735	0.0	0.0	0.0	0.0	0.0	0.0	0.7712981910558799	0.0	0.0	0.0
TNPO1	72816449-72816849	-0.3791	-0.85327	0.0	0.0	-2.13466	0.6335981959246841	2.533073854059142	6.835427329949472	0.4900114644873827	0.0	1.2080802013400052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6042746399898917	0.0	0.0	0.7278982024601037	0.0	0.0	0.0	0.0	0.0	1.2496886065456798	0.0	0.5286406058072235	0.9606220587087096	0.398045265844632	0.0	0.0	1.3360681273562458	1.8696529682000973	0.4158158774304524	1.3073181782455894	1.1182371866721708	0.8533679536604305	1.379162115693184	1.328275205320088	2.7454456154748623	4.4969893336201885	3.827699504083035	3.5562107303125736	0.0233479263568188	0.7644686631709448	0.0	0.0	0.0	1.39526261100279	1.0075070784225997	0.1658523854363564	0.0	0.0	11.217853203732211	0.0	0.0	0.0	3.870323553127251	0.1830994328378482	0.0	18.02703905457146	0.0	0.322140296587453	0.0	1.2676909282149058	3.289175853547909	0.0	0.0840201722201802	0.0	0.0	1.8843730006863424	0.6401911601317581	0.0	1.7453293972601769	1.391668125895003	1.4336225342271645	0.6445914923257563	0.0	0.0	0.0	1.5566128528740502	5.368715588507759	0.0	0.0	2.71112995792631	0.0
TNPO1	72816461-72816861	-0.3791	-0.85327	0.0	0.0	-2.13466	0.0	0.0	0.0	0.5767293186677932	5.839112733415716	0.0	0.0	0.0	0.0	0.0	15.809492664907092	0.0	0.0	0.0	0.0	0.0	0.4196299225483856	0.0	0.6215106789201834	0.0	0.0	2.231520343451384	1.6505321218527846	1.9947980098045777	1.064734352079	0.0	0.0	0.6106855098595044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.339368492749135	0.0	0.0	0.0	0.0	0.0	0.0	2.0925104492507645	0.436107667968336	0.0	1.7829320296790476	0.0	0.0	0.0	3.335977406955256	0.0	0.0	0.0	0.0	2.850093160646307	0.0	0.0	0.0	3.543131454335113	0.0	0.0	0.0	0.0	0.2995005145412568	0.0	0.8330297102594104	0.0	1.8327563019792703	0.9797148938642564	0.0781738007802706	2.2293534521368734	0.0	0.0	0.6022853681277652	0.0	0.0	0.0	1.4279671625538808	5.471815044774186	0.0	0.0	0.0	0.0
TNPO1	72816469-72816869	-0.3791	-0.85327	0.0	0.0	-2.13466	0.0	0.0	10.66694489158034	0.7259840869206148	5.763280100514213	1.6800430698994508	8.073050811992905	2.0759455841009724	0.0	4.060335385523751	17.011164316396467	0.3519263720466117	0.0	0.0	1.924766711241272	0.9984503753020194	0.7243976400196583	6.007840341621559	0.8163997593501837	2.1049731136965746	18.25178037195932	0.0	0.0	0.0	0.0	0.8395706979322406	0.43465044235605	1.0728862430986903	1.259766606026655	1.1510384963317226	1.3290689619968186	0.4092217823592605	0.930948155350675	0.6574960243598824	0.0	1.4570095577689246	1.7001922628097126	0.0	5.186518141229787	3.868457970459114	4.302028686529576	0.0209507906308272	0.6264438308009018	0.0	0.0	0.0	1.5463364718083192	0.7848744281344595	0.0	0.2300992605881761	3.060184702747682	0.0	0.0	0.0	0.0	4.160480820713574	0.0	0.0	0.0	3.5924317089175863	0.0	0.2452500255299225	1.4349002540557754	2.71686981418259	0.2512207002651475	0.0968354511098168	0.6585827734885598	0.8912923511301014	0.0	0.6401911601317581	0.1108880870397012	1.986219266920604	1.213785733863311	0.0	0.5904909335028706	2.2796816330938734	1.204224548288065	0.4901301982750961	0.0	0.0	0.0	2.5904739452905767	1.8996352766422449	0.5648366166524743
