flanks	gene_id	mean_dpsi_per_lsv_junction	H3K4me3	H3K27me3	H3K9me3	H3K27ac
135360297-135360697	ENSG00000113648.17	0.3266				
135360319-135360719	ENSG00000113648.17	0.3266				
135360404-135360804	ENSG00000113648.17	0.3266				
135360407-135360807	ENSG00000113648.17	0.3266				
139278778-139279178	ENSG00000280987.4	0.2805	0.0	0.0	0.0	0.66649
139278851-139279251	ENSG00000280987.4	0.2805				
139278929-139279329	ENSG00000280987.4	0.2805				
139279639-139280039	ENSG00000280987.4	0.2805				
139279735-139280135	ENSG00000280987.4	0.2805				
139279858-139280258	ENSG00000280987.4	0.2805				
139279859-139280259	ENSG00000280987.4	0.2805				
140464467-140464867	ENSG00000131503.21	0.3457				
140464576-140464976	ENSG00000131503.21	0.3457				
140472039-140472439	ENSG00000131503.21	0.3457				
140472095-140472495	ENSG00000131503.21	0.3457				
140482380-140482780	ENSG00000131503.21	-0.3457				
140482467-140482867	ENSG00000131503.21	-0.3457				
154038627-154039027	ENSG00000037749.13	-0.6972	0.1409	0.0	0.0	0.29601
154038636-154039036	ENSG00000037749.13	-0.6972	0.1409	0.0	0.0	0.29601
154038657-154039057	ENSG00000037749.13	-0.6972	0.1409	0.0	0.0	0.29601
154038666-154039066	ENSG00000037749.13	-0.6972	0.1409	0.0	0.0	0.29601
154038680-154039080	ENSG00000037749.13	-0.6972	0.1409	0.0	0.0	0.29601
154038698-154039098	ENSG00000037749.13	-0.6972	0.1409	0.0	0.0	0.29601
154038707-154039107	ENSG00000037749.13	-0.6972	0.1409	0.0	0.0	0.29601
154038710-154039110	ENSG00000037749.13	-0.6972	0.1409	0.0	0.0	0.29601
154038721-154039121	ENSG00000037749.13	-0.6972	0.1409	0.0	0.0	0.29601
154038732-154039132	ENSG00000037749.13	-0.6972	0.1409	0.0	0.0	0.29601
154038736-154039136	ENSG00000037749.13	-0.6972	0.1409	0.0	0.0	0.29601
154038759-154039159	ENSG00000037749.13	-0.6972	0.1409	0.0	0.0	0.29601
154038767-154039167	ENSG00000037749.13	-0.6972	0.1409	0.0	0.0	0.29601
154038768-154039168	ENSG00000037749.13	-0.6972	0.1409	0.0	0.0	0.29601
154038774-154039174	ENSG00000037749.13	-0.6972	0.1409	0.0	0.0	0.29601
154038793-154039193	ENSG00000037749.13	-0.6972	0.1409	0.0	0.0	0.29601
154038794-154039194	ENSG00000037749.13	-0.6972	0.1409	0.0	0.0	0.29601
154038799-154039199	ENSG00000037749.13	-0.6972	0.1409	0.0	0.0	0.29601
154038811-154039211	ENSG00000037749.13	-0.6972	0.1409	0.0	0.0	0.29601
154038858-154039258	ENSG00000037749.13	-0.6972	0.1409	0.0	0.0	0.0
154038866-154039266	ENSG00000037749.13	-0.6972	0.1409	0.0	0.0	0.0
154049357-154049757	ENSG00000037749.13	-0.6972				
1575979-1576379	ENSG00000185986.13	-0.5047				
1576109-1576509	ENSG00000185986.13	-0.5047				
1579077-1579477	ENSG00000185986.13	0.5047				
16710880-16711280	ENSG00000145555.15	-0.3078				
16710921-16711321	ENSG00000145555.15	-0.3078				
16710960-16711360	ENSG00000145555.15	-0.3078				
16711045-16711445	ENSG00000145555.15	-0.3078				
16713130-16713530	ENSG00000145555.15	-0.3078	-2.19004	0.0	0.0	-0.84076
16713268-16713668	ENSG00000145555.15	-0.3078	-2.19004	0.0	0.0	-0.84076
172959090-172959490	ENSG00000037241.7	-0.3968	0.10311	0.0	0.0	0.0
172959177-172959577	ENSG00000037241.7	-0.3968	0.10311	0.0	0.0	-1.05503
172959192-172959592	ENSG00000037241.7	-0.3968	0.10311	0.0	0.0	-1.05503
172959224-172959624	ENSG00000037241.7	-0.3968	0.10311	0.0	0.0	-1.05503
172959260-172959660	ENSG00000037241.7	-0.3968	0.10311	0.0	0.0	-1.05503
172959268-172959668	ENSG00000037241.7	-0.3968	0.10311	0.0	0.0	-1.05503
172959314-172959714	ENSG00000037241.7	-0.3968	0.10311	0.0	0.0	-1.05503
172959320-172959720	ENSG00000037241.7	-0.3968	0.10311	0.0	0.0	-1.05503
172959427-172959827	ENSG00000037241.7	-0.3968	0.10311	0.0	0.0	-1.05503
172959565-172959965	ENSG00000037241.7	-0.3968	0.10311	0.0	0.0	-1.05503
172959665-172960065	ENSG00000037241.7	-0.3968	0.10311	0.0	0.0	-1.05503
172959789-172960189	ENSG00000037241.7	-0.3968	0.10311	0.0	0.0	-1.05503
172959841-172960241	ENSG00000037241.7	-0.3968	0.10311	0.0	0.0	-1.05503
177440719-177441119	ENSG00000198055.11	0.3524				
177440853-177441253	ENSG00000198055.11	0.3524				
177441045-177441445	ENSG00000198055.11	0.3524				
177441535-177441935	ENSG00000198055.11	0.3524				
177441537-177441937	ENSG00000198055.11	0.3524				
179622837-179623237	ENSG00000169045.17	-0.3299	-1.23113	0.0	0.0	-0.56314
179622849-179623249	ENSG00000169045.17	-0.3299	-1.23113	0.0	0.0	-0.56314
179622933-179623333	ENSG00000169045.17	-0.3299	-1.23113	0.0	0.0	-0.56314
179622964-179623364	ENSG00000169045.17	-0.3299	-1.23113	0.0	0.0	-0.56314
179622968-179623368	ENSG00000169045.17	-0.3299	-1.23113	0.0	0.0	-0.56314
179622969-179623369	ENSG00000169045.17	-0.3299	-1.23113	0.0	0.0	-0.56314
179622987-179623387	ENSG00000169045.17	-0.3299	-1.23113	0.0	0.0	-0.56314
179623081-179623481	ENSG00000169045.17	-0.3299	-1.23113	0.0	0.0	-0.56314
179623395-179623795	ENSG00000169045.17	-0.3299	-1.23113	0.0	0.0	-0.56314
179623436-179623836	ENSG00000169045.17	-0.3299	-1.23113	0.0	0.0	-0.56314
179623446-179623846	ENSG00000169045.17	-0.3299	-1.23113	0.0	0.0	-0.56314
179623468-179623868	ENSG00000169045.17	-0.3299	-1.23113	0.0	0.0	-0.56314
179623469-179623869	ENSG00000169045.17	-0.3299	-1.23113	0.0	0.0	-0.56314
179623470-179623870	ENSG00000169045.17	-0.3299	-1.23113	0.0	0.0	-0.56314
179623471-179623871	ENSG00000169045.17	-0.3299	-1.23113	0.0	0.0	-0.56314
179623498-179623898	ENSG00000169045.17	-0.3299	-1.23113	0.0	0.0	-0.56314
179623507-179623907	ENSG00000169045.17	-0.3299	-1.23113	0.0	0.0	-0.56314
179623510-179623910	ENSG00000169045.17	-0.3299	-1.23113	0.0	0.0	-0.56314
179623512-179623912	ENSG00000169045.17	-0.3299	-1.23113	0.0	0.0	-0.56314
179623521-179623921	ENSG00000169045.17	-0.3299	-1.23113	0.0	0.0	-0.56314
181316090-181316490	ENSG00000238035.8	-0.3844				
181316125-181316525	ENSG00000238035.8	-0.3844				
181316168-181316568	ENSG00000238035.8	-0.3844				
181316286-181316686	ENSG00000238035.8	-0.3844				
181316297-181316697	ENSG00000238035.8	-0.3844				
181317131-181317531	ENSG00000238035.8	-0.3844				
181317195-181317595	ENSG00000238035.8	-0.3844				
34219717-34220117	ENSG00000215158.9	-0.473				
34219750-34220150	ENSG00000215158.9	-0.473				
34244416-34244816	ENSG00000215158.9	-0.473				
34244498-34244898	ENSG00000215158.9	-0.473				
34244596-34244996	ENSG00000215158.9	-0.473				
34811980-34812380	ENSG00000039560.14	0.3931				
34812008-34812408	ENSG00000039560.14	0.3931				
34813374-34813774	ENSG00000039560.14	0.3931				
34813460-34813860	ENSG00000039560.14	0.3931				
34814383-34814783	ENSG00000039560.14	0.3898				
34814469-34814869	ENSG00000039560.14	0.3898				
94052926-94053326	ENSG00000113391.19	-0.3553				
94053027-94053427	ENSG00000113391.19	-0.3553				
94111311-94111711	ENSG00000113391.19	-0.3553	0.0621	0.0	0.0	0.81022
94111448-94111848	ENSG00000113391.19	-0.3553	0.0621	0.0	0.0	0.86019
94111463-94111863	ENSG00000113391.19	-0.3553	0.0621	0.0	0.0	0.86019
94111476-94111876	ENSG00000113391.19	-0.3553	0.0621	0.0	0.0	0.86019
94111499-94111899	ENSG00000113391.19	-0.3553	0.0621	0.0	0.0	0.86019
96739838-96740238	ENSG00000153113.24	0.5288				
96739904-96740304	ENSG00000153113.24	0.5288				
96739918-96740318	ENSG00000153113.24	0.5288				
96740545-96740945	ENSG00000153113.24	0.5288				
96740583-96740983	ENSG00000153113.24	0.5288				
96740879-96741279	ENSG00000153113.24	0.4713				
96741066-96741466	ENSG00000153113.24	0.4713				
96741117-96741517	ENSG00000153113.24	0.4713				
96741125-96741525	ENSG00000153113.24	0.4713				
96741142-96741542	ENSG00000153113.24	0.4713				
96741147-96741547	ENSG00000153113.24	0.4713				
96741158-96741558	ENSG00000153113.24	0.4713				
108876147-108876547	ENSG00000118690.13	-0.4034				
108876150-108876550	ENSG00000118690.13	-0.4034				
108879728-108880128	ENSG00000118690.13	-0.4034				
111696077-111696477	ENSG00000010810.17	0.2911				
111696082-111696482	ENSG00000010810.17	0.2911				
111696100-111696500	ENSG00000010810.17	0.2911				
111696256-111696656	ENSG00000010810.17	0.2911				
111696324-111696724	ENSG00000010810.17	0.2911				
111699315-111699715	ENSG00000010810.17	0.2911				
111699470-111699870	ENSG00000010810.17	0.2911				
111699735-111700135	ENSG00000010810.17	-0.3073				
111699904-111700304	ENSG00000010810.17	-0.3047				
111699987-111700387	ENSG00000010810.17	-0.3047				
111700068-111700468	ENSG00000010810.17	-0.3047				
111702678-111703078	ENSG00000010810.17	0.2856				
111702685-111703085	ENSG00000010810.17	0.2856				
111702786-111703186	ENSG00000010810.17	0.2856				
111702823-111703223	ENSG00000010810.17	0.2856				
111702834-111703234	ENSG00000010810.17	0.2856				
169663506-169663906	ENSG00000184465.16	0.351				
169663523-169663923	ENSG00000184465.16	0.351				
169663678-169664078	ENSG00000184465.16	0.351				
169663966-169664366	ENSG00000184465.16	0.351				
169663977-169664377	ENSG00000184465.16	0.351				
169664086-169664486	ENSG00000184465.16	0.351				
17764746-17765146	ENSG00000137177.20	-0.3396				
17770914-17771314	ENSG00000137177.20	0.3396				
17771018-17771418	ENSG00000137177.20	0.3396				
17771708-17772108	ENSG00000137177.20	0.3396				
17771859-17772259	ENSG00000137177.20	0.3396				
2958968-2959368	ENSG00000124570.21	-0.3255				
2959098-2959498	ENSG00000124570.21	-0.3255				
2959142-2959542	ENSG00000124570.21	-0.3255				
2970917-2971317	ENSG00000124570.21	-0.3255	-0.51531	-0.92517	0.0	0.0
2971006-2971406	ENSG00000124570.21	-0.3255	-0.51531	-0.92517	0.0	0.0
2971038-2971438	ENSG00000124570.21	-0.3255	-0.51531	-0.92517	0.0	0.0
2971048-2971448	ENSG00000124570.21	-0.3255	-0.51531	-0.92517	0.0	0.0
2971070-2971470	ENSG00000124570.21	-0.3255	-0.51531	-0.92517	0.0	0.0
2971076-2971476	ENSG00000124570.21	-0.3255	-0.51531	-0.92517	0.0	0.0
2971084-2971484	ENSG00000124570.21	-0.3255	-0.51531	-0.92517	0.0	0.0
2971131-2971531	ENSG00000124570.21	-0.3255	-0.51531	-0.92517	0.0	0.0
2971154-2971554	ENSG00000124570.21	-0.3255	-0.51531	-0.92517	0.0	0.0
29830178-29830578	ENSG00000204632.13	0.4945	0.0	0.80983	0.0	0.0
29830210-29830610	ENSG00000204632.13	0.4945	0.0	0.80983	0.0	0.0
29830353-29830753	ENSG00000204632.13	0.4945	0.0	0.80983	0.0	0.0
29830400-29830800	ENSG00000204632.13	0.4945	0.0	0.80983	0.0	0.0
29830568-29830968	ENSG00000204632.13	0.4945	0.0	0.80983	0.0	0.0
3012344-3012744	ENSG00000124588.22	-0.2823				
3012361-3012761	ENSG00000124588.22	-0.2823				
3012474-3012874	ENSG00000124588.22	-0.2823				
3015330-3015730	ENSG00000124588.22	-0.2823				
3015443-3015843	ENSG00000124588.22	-0.2823				
30642811-30643211	ENSG00000137343.18	0.3267				
30643329-30643729	ENSG00000137343.18	-0.3267				
30645695-30646095	ENSG00000137343.18	0.3267				
30645774-30646174	ENSG00000137343.18	0.3267				
30645867-30646267	ENSG00000137343.18	0.3267				
30685846-30686246	ENSG00000146112.12	-0.353	-0.35571	0.0	0.0	0.0
30686914-30687314	ENSG00000146112.12	-0.353	-0.35571	0.0	0.0	-0.7514
30686958-30687358	ENSG00000146112.12	-0.353	-0.35571	0.0	0.0	-0.7514
30686993-30687393	ENSG00000146112.12	-0.353	-0.35571	0.0	0.0	-0.7514
30687016-30687416	ENSG00000146112.12	-0.353	-0.35571	0.0	0.0	-0.7514
30707184-30707584	ENSG00000137337.16	0.3045				
30707254-30707654	ENSG00000137337.16	0.3045				
30707366-30707766	ENSG00000137337.16	0.3045				
30707485-30707885	ENSG00000137337.16	0.3045				
30880770-30881170	ENSG00000204580.14	-0.4211	-0.58623	0.0	0.0	0.30778
30880787-30881187	ENSG00000204580.14	-0.4211	-0.58623	0.0	0.0	0.30778
30880835-30881235	ENSG00000204580.14	-0.4211	-0.58623	0.0	0.0	0.30778
30880866-30881266	ENSG00000204580.14	-0.4211	-0.58623	0.0	0.0	0.30778
30880925-30881325	ENSG00000204580.14	-0.4211	-0.58623	0.0	0.0	0.30778
30881095-30881495	ENSG00000204580.14	-0.4211	-0.58623	0.0	0.0	0.30778
30884153-30884553	ENSG00000204580.14	-0.4211	-0.58623	0.0	0.0	0.30778
30884319-30884719	ENSG00000204580.14	-0.4211	-0.58623	0.0	0.0	-0.16173
30884338-30884738	ENSG00000204580.14	-0.4211	-0.58623	0.0	0.0	-0.16173
30884347-30884747	ENSG00000204580.14	-0.4211	-0.58623	0.0	0.0	-0.16173
30884350-30884750	ENSG00000204580.14	-0.4211	-0.58623	0.0	0.0	-0.16173
30884351-30884751	ENSG00000204580.14	-0.4211	-0.58623	0.0	0.0	-0.16173
30884356-30884756	ENSG00000204580.14	-0.4211	-0.58623	0.0	0.0	-0.16173
30884451-30884851	ENSG00000204580.14	-0.4211	-0.58623	0.0	0.0	-0.16173
30884507-30884907	ENSG00000204580.14	-0.4211	-0.58623	0.0	0.0	-0.16173
30884510-30884910	ENSG00000204580.14	-0.4211	-0.58623	0.0	0.0	-0.16173
31540214-31540614	ENSG00000198563.14	0.2965	0.24493	0.0	0.0	0.0
31540334-31540734	ENSG00000198563.14	0.2965	0.24493	0.0	0.0	0.0
31540336-31540736	ENSG00000198563.14	0.2965	0.24493	0.0	0.0	0.0
31540366-31540766	ENSG00000198563.14	0.2965	0.24493	0.0	0.0	0.0
31540464-31540864	ENSG00000198563.14	0.2965	0.24493	0.0	0.0	0.0
31541633-31542033	ENSG00000198563.14	0.2965	0.24493	1.39815	0.0	-0.49383
31541737-31542137	ENSG00000198563.14	0.2965	0.24493	1.39815	0.0	-0.49383
31541750-31542150	ENSG00000198563.14	0.2965	0.24493	1.39815	0.0	-0.49383
31541781-31542181	ENSG00000198563.14	0.2965	0.24493	1.39815	0.0	-0.49383
31541786-31542186	ENSG00000198563.14	0.2965	0.24493	1.39815	0.0	-0.49383
31541789-31542189	ENSG00000198563.14	0.2965	0.24493	1.39815	0.0	-0.49383
31541791-31542191	ENSG00000198563.14	0.2965	0.24493	1.39815	0.0	-0.49383
31541801-31542201	ENSG00000198563.14	0.2965	0.24493	1.39815	0.0	-0.49383
31541803-31542203	ENSG00000198563.14	0.2965	0.24493	1.39815	0.0	-0.49383
31541817-31542217	ENSG00000198563.14	0.2965	0.24493	1.39815	0.0	-0.49383
31541818-31542218	ENSG00000198563.14	0.2965	0.24493	1.39815	0.0	-0.49383
31541948-31542348	ENSG00000198563.14	0.2965	0.24493	1.39815	0.0	-0.49383
31643882-31644282	ENSG00000204463.14	-0.2827				
31643994-31644394	ENSG00000204463.14	-0.2827				
31644000-31644400	ENSG00000204463.14	-0.2827				
31644027-31644427	ENSG00000204463.14	0.2872				
31644107-31644507	ENSG00000204463.14	0.2872				
31644116-31644516	ENSG00000204463.14	0.2872				
31644117-31644517	ENSG00000204463.14	0.2872				
31644214-31644614	ENSG00000204463.14	0.2872				
31644294-31644694	ENSG00000204463.14	0.2872				
31644325-31644725	ENSG00000204463.14	0.2872				
31644402-31644802	ENSG00000204463.14	0.2872				
31644429-31644829	ENSG00000204463.14	0.2872				
33296832-33297232	ENSG00000237441.10	-0.3115	0.30042	0.0	0.0	0.0
33296903-33297303	ENSG00000237441.10	-0.3115	0.30042	0.0	0.0	0.0
33296915-33297315	ENSG00000237441.10	-0.3115	0.30042	0.0	0.0	0.0
33297014-33297414	ENSG00000237441.10	-0.3115	0.30042	0.0	0.0	0.0
33298201-33298601	ENSG00000237441.10	-0.3115	-0.13222	0.0	0.0	0.54214
33298255-33298655	ENSG00000237441.10	-0.3115	-0.13222	0.0	0.0	0.54214
33298321-33298721	ENSG00000237441.10	-0.3115	-0.13222	0.0	0.0	0.54214
33298451-33298851	ENSG00000237441.10	-0.3115	-0.13222	0.0	0.0	0.54214
35259328-35259728	ENSG00000065029.15	0.3583	-0.32818	0.0	0.0	-0.63244
35259404-35259804	ENSG00000065029.15	0.3583	-0.32818	0.0	0.0	-0.63244
35259527-35259927	ENSG00000065029.15	0.3583	-0.32818	0.0	0.0	0.25175
35259535-35259935	ENSG00000065029.15	0.3583	-0.32818	0.0	0.0	0.25175
35259574-35259974	ENSG00000065029.15	0.3583	-0.32818	0.0	0.0	0.25175
35259641-35260041	ENSG00000065029.15	0.3583	-0.32818	0.0	0.0	0.25175
35280856-35281256	ENSG00000065029.15	0.3583				
35280905-35281305	ENSG00000065029.15	0.3583				
35281024-35281424	ENSG00000065029.15	0.3583				
42110016-42110416	ENSG00000188112.9	-0.3708				
42110091-42110491	ENSG00000188112.9	-0.3708				
42126643-42127043	ENSG00000188112.9	0.3708				
42128472-42128872	ENSG00000188112.9	0.3708				
42128578-42128978	ENSG00000188112.9	0.3708				
43778564-43778964	ENSG00000112715.26	-0.3484				
43778689-43779089	ENSG00000112715.26	-0.3484				
43778718-43779118	ENSG00000112715.26	-0.3484				
43778737-43779137	ENSG00000112715.26	-0.3484				
43780532-43780932	ENSG00000112715.26	0.5538				
43780585-43780985	ENSG00000112715.26	0.5538				
43780603-43781003	ENSG00000112715.26	0.5538				
43780654-43781054	ENSG00000112715.26	0.5538				
43781756-43782156	ENSG00000112715.26	0.5538				
43781811-43782211	ENSG00000112715.26	0.5538				
43781852-43782252	ENSG00000112715.26	0.5538				
43781887-43782287	ENSG00000112715.26	0.5538				
44219415-44219815	ENSG00000112759.19	-0.3386	0.6772	0.0	0.0	0.79659
44219428-44219828	ENSG00000112759.19	-0.3386	0.6772	0.0	0.0	0.79659
44219430-44219830	ENSG00000112759.19	-0.3386	0.6772	0.0	0.0	0.79659
44219436-44219836	ENSG00000112759.19	-0.3386	0.6772	0.0	0.0	0.79659
44219582-44219982	ENSG00000112759.19	-0.3386	0.6772	0.0	0.0	0.79659
44226939-44227339	ENSG00000112759.19	-0.3386				
44227060-44227460	ENSG00000112759.19	-0.3386				
44227063-44227463	ENSG00000112759.19	-0.3386				
44227128-44227528	ENSG00000112759.19	-0.3386				
44227142-44227542	ENSG00000112759.19	-0.3386				
75892330-75892730	ENSG00000196586.17	-0.3366				
75892490-75892890	ENSG00000196586.17	-0.3366				
75907405-75907805	ENSG00000196586.17	-0.3366				
75907508-75907908	ENSG00000196586.17	-0.3366				
85536592-85536992	ENSG00000135317.14	0.3457				
85536724-85537124	ENSG00000135317.14	0.3457				
85538638-85539038	ENSG00000135317.14	-0.3413				
85538664-85539064	ENSG00000135317.14	-0.3413				
85541673-85542073	ENSG00000135317.14	0.3457				
85541785-85542185	ENSG00000135317.14	0.3457				
85541843-85542243	ENSG00000135317.14	0.3457				
97254357-97254757	ENSG00000146263.12	-0.3699				
97254533-97254933	ENSG00000146263.12	-0.3699				
97263135-97263535	ENSG00000146263.12	0.3366				
97263152-97263552	ENSG00000146263.12	0.3366				
97263248-97263648	ENSG00000146263.12	0.3366				
99291504-99291904	ENSG00000146267.12	0.4197				
99291620-99292020	ENSG00000146267.12	0.4197				
99333151-99333551	ENSG00000146267.12	-0.4197				
99333347-99333747	ENSG00000146267.12	-0.4197				
99342698-99343098	ENSG00000146267.12	0.4197				
99342734-99343134	ENSG00000146267.12	0.4197				
99342833-99343233	ENSG00000146267.12	0.4197				
100030049-100030449	ENSG00000106261.17	-0.4671				
100030175-100030575	ENSG00000106261.17	-0.4671				
100033105-100033505	ENSG00000106261.17	0.4671				
100353173-100353573	ENSG00000272752.6	-0.3401				
100353283-100353683	ENSG00000272752.6	-0.3401				
100353695-100354095	ENSG00000272752.6	0.3507				
100353720-100354120	ENSG00000272752.6	0.3507				
100353812-100354212	ENSG00000272752.6	0.3507				
100354943-100355343	ENSG00000272752.6	0.3507				
100355040-100355440	ENSG00000272752.6	0.3507				
102587435-102587835	ENSG00000105808.19	0.4108				
102587570-102587970	ENSG00000105808.19	0.4108				
102589959-102590359	ENSG00000105808.19	-0.4108				
102590096-102590496	ENSG00000105808.19	-0.4108				
102592085-102592485	ENSG00000105808.19	0.4108				
102592123-102592523	ENSG00000105808.19	0.4108				
102592151-102592551	ENSG00000105808.19	0.4108				
102592244-102592644	ENSG00000105808.19	0.4108				
102592254-102592654	ENSG00000105808.19	0.4108				
117861009-117861409	ENSG00000077063.11	-0.3672				
117861116-117861516	ENSG00000077063.11	-0.3672				
117873135-117873535	ENSG00000077063.11	-0.3672	-0.045	0.0	0.0	0.4096
117873229-117873629	ENSG00000077063.11	-0.3672	-0.045	0.0	0.0	0.4096
117873241-117873641	ENSG00000077063.11	-0.3672	-0.045	0.0	0.0	0.4096
128812729-128813129	ENSG00000128596.17	-0.4016	0.0	0.0	0.0	-0.39493
128814438-128814838	ENSG00000128596.17	-0.4016				
128814449-128814849	ENSG00000128596.17	-0.4016				
144195319-144195719	ENSG00000244198.7	-0.4736				
144195338-144195738	ENSG00000244198.7	-0.4736				
144195397-144195797	ENSG00000244198.7	-0.4736				
144195501-144195901	ENSG00000244198.7	-0.4736				
144195522-144195922	ENSG00000244198.7	-0.4736				
144195633-144196033	ENSG00000244198.7	-0.4736				
144195679-144196079	ENSG00000244198.7	-0.4736				
144195688-144196088	ENSG00000244198.7	-0.4736				
144207490-144207890	ENSG00000244198.7	-0.4736				
144207492-144207892	ENSG00000244198.7	-0.4736				
144207493-144207893	ENSG00000244198.7	-0.4736				
144207604-144208004	ENSG00000244198.7	-0.4736				
151061725-151062125	ENSG00000164889.15	-0.2778	0.09105	-0.70086	0.0	1.65362
151061728-151062128	ENSG00000164889.15	-0.2778	0.09105	-0.70086	0.0	1.65362
151061760-151062160	ENSG00000164889.15	-0.2778	0.09105	-0.70086	0.0	1.65362
151061778-151062178	ENSG00000164889.15	-0.2778	0.09105	-0.70086	0.0	1.65362
151061838-151062238	ENSG00000164889.15	-0.2778	0.09105	-0.70086	0.0	1.65362
151064002-151064402	ENSG00000164889.15	-0.2778				
151064161-151064561	ENSG00000164889.15	-0.2778				
151064167-151064567	ENSG00000164889.15	-0.2778				
158749449-158749849	ENSG00000117868.18	0.5863				
158749523-158749923	ENSG00000117868.18	0.5863				
158752581-158752981	ENSG00000117868.18	0.5863				
158752643-158753043	ENSG00000117868.18	0.5863				
158759286-158759686	ENSG00000117868.18	0.5628				
158759381-158759781	ENSG00000117868.18	0.5628				
20785595-20785995	ENSG00000164651.18	0.4071	-0.84658	0.47295	0.0	-1.44038
20785748-20786148	ENSG00000164651.18	0.4071	-0.84658	0.47295	0.0	-1.44038
20786578-20786978	ENSG00000164651.18	0.4071	-0.84658	0.0	0.0	-1.44038
20786686-20787086	ENSG00000164651.18	0.4071	-0.84658	0.0	0.0	-1.44038
2242705-2243105	ENSG00000106268.16	0.4664	-0.36361	0.0	0.0	0.0
2242725-2243125	ENSG00000106268.16	0.4664	-0.36361	0.0	0.0	0.0
2242775-2243175	ENSG00000106268.16	0.4664	-0.36361	0.0	0.0	0.0
2242848-2243248	ENSG00000106268.16	0.4664	-0.36361	0.0	0.0	0.0
2244276-2244676	ENSG00000106268.16	0.4664				
2244363-2244763	ENSG00000106268.16	0.4664				
2244409-2244809	ENSG00000106268.16	0.4664				
2244485-2244885	ENSG00000106268.16	0.4664				
2244526-2244926	ENSG00000106268.16	0.4664				
23124780-23125180	ENSG00000122550.18	0.3167				
23124848-23125248	ENSG00000122550.18	0.3167				
23124972-23125372	ENSG00000122550.18	0.3167				
23125002-23125402	ENSG00000122550.18	0.3167				
23125561-23125961	ENSG00000122550.18	0.3167				
23125687-23126087	ENSG00000122550.18	0.3167				
23140569-23140969	ENSG00000122550.18	-0.3115				
23140584-23140984	ENSG00000122550.18	-0.3115				
23140744-23141144	ENSG00000122550.18	-0.3115				
26201545-26201945	ENSG00000122565.19	-0.318	0.20078	0.0	0.0	0.28122
26201557-26201957	ENSG00000122565.19	-0.318	0.20078	0.0	0.0	0.28122
26201565-26201965	ENSG00000122565.19	-0.318	0.20078	0.0	0.0	0.28122
26201626-26202026	ENSG00000122565.19	-0.318	0.20078	0.0	0.0	0.28122
26202771-26203171	ENSG00000122565.19	-0.318	0.20078	0.0	0.0	0.28122
26202822-26203222	ENSG00000122565.19	-0.318	0.20078	0.0	0.0	0.28122
31092444-31092844	ENSG00000078549.15	0.3384				
31092535-31092935	ENSG00000078549.15	0.3384				
31095467-31095867	ENSG00000078549.15	0.3384				
31095550-31095950	ENSG00000078549.15	0.3384				
36426716-36427116	ENSG00000011426.11	0.3233				
36426828-36427228	ENSG00000011426.11	0.3233				
36428107-36428507	ENSG00000011426.11	0.3233				
36428160-36428560	ENSG00000011426.11	0.3233				
36439004-36439404	ENSG00000011426.11	-0.3233				
36439090-36439490	ENSG00000011426.11	-0.3233				
42222930-42223330	ENSG00000106571.15	-0.3584	0.0	0.0	0.0	0.48918
42223095-42223495	ENSG00000106571.15	-0.3584	0.0	0.0	0.0	0.48918
42236771-42237171	ENSG00000106571.15	-0.3584	-3.42773	0.0	0.0	-0.76936
42236859-42237259	ENSG00000106571.15	-0.3584	-3.42773	0.0	0.0	-0.76936
47304632-47305032	ENSG00000136205.17	0.3317				
47304803-47305203	ENSG00000136205.17	0.3317				
47344555-47344955	ENSG00000136205.17	-0.3317				
47344638-47345038	ENSG00000136205.17	-0.3317				
47344724-47345124	ENSG00000136205.17	-0.3317				
48094563-48094963	ENSG00000183696.14	0.3749				
48094627-48095027	ENSG00000183696.14	0.3749				
48099470-48099870	ENSG00000183696.14	0.3749				
48099514-48099914	ENSG00000183696.14	0.3749				
48099587-48099987	ENSG00000183696.14	0.3749				
65760224-65760624	ENSG00000228409.7	0.3676				
65760356-65760756	ENSG00000228409.7	0.3676				
65761446-65761846	ENSG00000228409.7	0.3676				
65761548-65761948	ENSG00000228409.7	0.3676				
65762731-65763131	ENSG00000228409.7	-0.3676				
65762747-65763147	ENSG00000228409.7	-0.3676				
65762817-65763217	ENSG00000228409.7	-0.3676				
65762820-65763220	ENSG00000228409.7	-0.3676				
72949858-72950258	ENSG00000106133.18	0.4817				
72949996-72950396	ENSG00000106133.18	0.4817				
72951952-72952352	ENSG00000106133.18	-0.4125				
72952095-72952495	ENSG00000106133.18	-0.4125				
72954159-72954559	ENSG00000106133.18	-0.4817				
72954279-72954679	ENSG00000106133.18	0.4817				
72954425-72954825	ENSG00000106133.18	0.4817				
72954506-72954906	ENSG00000106133.18	0.4817				
72954513-72954913	ENSG00000106133.18	0.4817				
72954517-72954917	ENSG00000106133.18	0.4817				
72954520-72954920	ENSG00000106133.18	0.4817				
72954590-72954990	ENSG00000106133.18	0.4817				
72954597-72954997	ENSG00000106133.18	0.4817				
73011269-73011669	ENSG00000229018.5	0.388				
73011355-73011755	ENSG00000229018.5	0.388				
73011532-73011932	ENSG00000229018.5	0.388				
73011634-73012034	ENSG00000229018.5	-0.388				
73012892-73013292	ENSG00000229018.5	0.388				
73013077-73013477	ENSG00000229018.5	0.388				
74743249-74743649	ENSG00000263001.8	0.5761				
74743320-74743720	ENSG00000263001.8	0.5761				
