gene_id	lsv_id	seqid	junction0	mean_dpsi_per_lsv_junction	probability_changing	flanks	start	stop	strand
ENSG00000169045.17	ENSG00000169045.17:t:179622849-179623187	chr5	179623164	-0.3299	0.9999	179622969-179623369	179622969	179623369	-
ENSG00000169045.17	ENSG00000169045.17:t:179622849-179623187	chr5	179623164	-0.3299	0.9999	179622987-179623387	179622987	179623387	-
ENSG00000169045.17	ENSG00000169045.17:t:179622849-179623187	chr5	179623164	-0.3299	0.9999	179623081-179623481	179623081	179623481	-
ENSG00000169045.17	ENSG00000169045.17:t:179622849-179623187	chr5	179623636	-0.3299	0.9999	179623395-179623795	179623395	179623795	-
ENSG00000169045.17	ENSG00000169045.17:t:179622849-179623187	chr5	179623636	-0.3299	0.9999	179623436-179623836	179623436	179623836	-
ENSG00000169045.17	ENSG00000169045.17:t:179622849-179623187	chr5	179623636	-0.3299	0.9999	179623446-179623846	179623446	179623846	-
ENSG00000169045.17	ENSG00000169045.17:t:179622849-179623187	chr5	179623636	-0.3299	0.9999	179623468-179623868	179623468	179623868	-
ENSG00000169045.17	ENSG00000169045.17:t:179622849-179623187	chr5	179623636	-0.3299	0.9999	179623469-179623869	179623469	179623869	-
ENSG00000169045.17	ENSG00000169045.17:t:179622849-179623187	chr5	179623636	-0.3299	0.9999	179623470-179623870	179623470	179623870	-
ENSG00000169045.17	ENSG00000169045.17:t:179622849-179623187	chr5	179623636	-0.3299	0.9999	179623471-179623871	179623471	179623871	-
ENSG00000169045.17	ENSG00000169045.17:t:179622849-179623187	chr5	179623636	-0.3299	0.9999	179623498-179623898	179623498	179623898	-
ENSG00000169045.17	ENSG00000169045.17:t:179622849-179623187	chr5	179623636	-0.3299	0.9999	179623507-179623907	179623507	179623907	-
ENSG00000169045.17	ENSG00000169045.17:t:179622849-179623187	chr5	179623636	-0.3299	0.9999	179623510-179623910	179623510	179623910	-
ENSG00000169045.17	ENSG00000169045.17:t:179622849-179623187	chr5	179623636	-0.3299	0.9999	179623512-179623912	179623512	179623912	-
ENSG00000169045.17	ENSG00000169045.17:t:179622849-179623187	chr5	179623636	-0.3299	0.9999	179623521-179623921	179623521	179623921	-
ENSG00000161011.20	ENSG00000161011.20:t:179822485-179823053	chr5	179811682	-0.4661	1.0	179811374-179811774	179811374	179811774	+
ENSG00000161011.20	ENSG00000161011.20:t:179822485-179823053	chr5	179811682	-0.4661	1.0	179811415-179811815	179811415	179811815	+
ENSG00000161011.20	ENSG00000161011.20:t:179822485-179823053	chr5	179811682	-0.4661	1.0	179811482-179811882	179811482	179811882	+
ENSG00000161011.20	ENSG00000161011.20:t:179822485-179823053	chr5	179821141	0.4561	1.0	179820941-179821341	179820941	179821341	+
ENSG00000161011.20	ENSG00000161011.20:t:179822485-179823053	chr5	179822958	0.4561	1.0	179822689-179823089	179822689	179823089	+
ENSG00000161011.20	ENSG00000161011.20:t:179822485-179823053	chr5	179822958	0.4561	1.0	179822758-179823158	179822758	179823158	+
ENSG00000161011.20	ENSG00000161011.20:t:179822485-179823053	chr5	179822958	0.4561	1.0	179822826-179823226	179822826	179823226	+
ENSG00000161011.20	ENSG00000161011.20:t:179822485-179823053	chr5	179822958	0.4561	1.0	179822853-179823253	179822853	179823253	+
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	180793097	0.3771	0.9996	180792862-180793262	180792862	180793262	-
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	180793097	0.3771	0.9996	180792897-180793297	180792897	180793297	-
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	180802680	0.3771	0.9996	180802480-180802880	180802480	180802880	-
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	180802680	0.3771	0.9996	180802567-180802967	180802567	180802967	-
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	180802680	0.3771	0.9996	180802594-180802994	180802594	180802994	-
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	180802680	0.3771	0.9996	180802603-180803003	180802603	180803003	-
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	180802680	0.3771	0.9996	180802606-180803006	180802606	180803006	-
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	180808648	-0.374	0.9997	180808302-180808702	180808302	180808702	-
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	180808648	-0.374	0.9997	180808326-180808726	180808326	180808726	-
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	180808648	-0.374	0.9997	180808394-180808794	180808394	180808794	-
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	180808648	-0.374	0.9997	180808397-180808797	180808397	180808797	-
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	180808648	-0.374	0.9997	180808448-180808848	180808448	180808848	-
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	180808648	-0.374	0.9997	180808558-180808958	180808558	180808958	-
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	180808648	-0.374	0.9997	180808636-180809036	180808636	180809036	-
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	180808648	-0.374	0.9997	180808638-180809038	180808638	180809038	-
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	180808648	-0.374	0.9997	180808639-180809039	180808639	180809039	-
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	180808648	-0.374	0.9997	180808641-180809041	180808641	180809041	-
ENSG00000131446.17	ENSG00000131446.17:t:180784780-180793097	chr5	180808648	-0.374	0.9997	180808644-180809044	180808644	180809044	-
ENSG00000238035.8	ENSG00000238035.8:t:181317331-181317395	chr5	181316486	-0.3844	0.9542	181316090-181316490	181316090	181316490	+
ENSG00000238035.8	ENSG00000238035.8:t:181317331-181317395	chr5	181316486	-0.3844	0.9542	181316125-181316525	181316125	181316525	+
ENSG00000238035.8	ENSG00000238035.8:t:181317331-181317395	chr5	181316486	-0.3844	0.9542	181316168-181316568	181316168	181316568	+
ENSG00000238035.8	ENSG00000238035.8:t:181317331-181317395	chr5	181316486	-0.3844	0.9542	181316286-181316686	181316286	181316686	+
ENSG00000238035.8	ENSG00000238035.8:t:181317331-181317395	chr5	181316486	-0.3844	0.9542	181316297-181316697	181316297	181316697	+
ENSG00000238035.8	ENSG00000238035.8:t:181317331-181317395	chr5	181317331	-0.3844	0.9542	181317131-181317531	181317131	181317531	+
ENSG00000238035.8	ENSG00000238035.8:t:181317331-181317395	chr5	181317331	-0.3844	0.9542	181317195-181317595	181317195	181317595	+
ENSG00000113360.17	ENSG00000113360.17:s:31531990-31532109	chr5	31530924	0.4479	1.0	31530598-31530998	31530598	31530998	-
ENSG00000113360.17	ENSG00000113360.17:s:31531990-31532109	chr5	31530924	0.4479	1.0	31530724-31531124	31530724	31531124	-
ENSG00000113360.17	ENSG00000113360.17:t:31530798-31530924	chr5	31531450	-0.4215	1.0	31531250-31531650	31531250	31531650	-
ENSG00000113360.17	ENSG00000113360.17:t:31530798-31530924	chr5	31531450	-0.4215	1.0	31531325-31531725	31531325	31531725	-
ENSG00000113360.17	ENSG00000113360.17:s:31531990-31532109	chr5	31531990	0.4479	1.0	31531790-31532190	31531790	31532190	-
ENSG00000113360.17	ENSG00000113360.17:s:31531990-31532109	chr5	31531990	0.4479	1.0	31531861-31532261	31531861	31532261	-
ENSG00000113360.17	ENSG00000113360.17:s:31531990-31532109	chr5	31531990	0.4479	1.0	31531874-31532274	31531874	31532274	-
ENSG00000113360.17	ENSG00000113360.17:s:31531990-31532109	chr5	31531990	0.4479	1.0	31531893-31532293	31531893	31532293	-
ENSG00000113360.17	ENSG00000113360.17:s:31531990-31532109	chr5	31531990	0.4479	1.0	31531909-31532309	31531909	31532309	-
ENSG00000113360.17	ENSG00000113360.17:s:31531990-31532109	chr5	31531990	0.4479	1.0	31531914-31532314	31531914	31532314	-
ENSG00000215158.9	ENSG00000215158.9:s:34244616-34244796	chr5	34219950	-0.473	0.9876	34219717-34220117	34219717	34220117	-
ENSG00000215158.9	ENSG00000215158.9:s:34244616-34244796	chr5	34219950	-0.473	0.9876	34219750-34220150	34219750	34220150	-
ENSG00000215158.9	ENSG00000215158.9:s:34244616-34244796	chr5	34244616	-0.473	0.9876	34244416-34244816	34244416	34244816	-
ENSG00000215158.9	ENSG00000215158.9:s:34244616-34244796	chr5	34244616	-0.473	0.9876	34244498-34244898	34244498	34244898	-
ENSG00000215158.9	ENSG00000215158.9:s:34244616-34244796	chr5	34244616	-0.473	0.9876	34244596-34244996	34244596	34244996	-
ENSG00000039560.14	ENSG00000039560.14:s:34812180-34812208	chr5	34812208	0.3931	1.0	34811980-34812380	34811980	34812380	+
ENSG00000039560.14	ENSG00000039560.14:s:34812180-34812208	chr5	34812208	0.3931	1.0	34812008-34812408	34812008	34812408	+
ENSG00000039560.14	ENSG00000039560.14:s:34812180-34812208	chr5	34813574	0.3931	1.0	34813374-34813774	34813374	34813774	+
ENSG00000039560.14	ENSG00000039560.14:s:34812180-34812208	chr5	34813574	0.3931	1.0	34813460-34813860	34813460	34813860	+
ENSG00000039560.14	ENSG00000039560.14:t:34814583-34814669	chr5	34814583	0.3898	1.0	34814383-34814783	34814383	34814783	+
ENSG00000039560.14	ENSG00000039560.14:t:34814583-34814669	chr5	34814583	0.3898	1.0	34814469-34814869	34814469	34814869	+
ENSG00000177058.12	ENSG00000177058.12:t:55697846-55697994	chr5	55697992	0.283	0.9607	55697646-55698046	55697646	55698046	-
ENSG00000177058.12	ENSG00000177058.12:t:55697846-55697994	chr5	55697992	0.283	0.9607	55697679-55698079	55697679	55698079	-
ENSG00000177058.12	ENSG00000177058.12:t:55697846-55697994	chr5	55697992	0.283	0.9607	55697759-55698159	55697759	55698159	-
ENSG00000177058.12	ENSG00000177058.12:t:55697846-55697994	chr5	55697992	0.283	0.9607	55697792-55698192	55697792	55698192	-
ENSG00000177058.12	ENSG00000177058.12:t:55697846-55697994	chr5	55697992	0.283	0.9607	55697794-55698194	55697794	55698194	-
ENSG00000177058.12	ENSG00000177058.12:t:55697846-55697994	chr5	55704322	0.283	0.9607	55703940-55704340	55703940	55704340	-
ENSG00000177058.12	ENSG00000177058.12:t:55697846-55697994	chr5	55704322	0.283	0.9607	55704075-55704475	55704075	55704475	-
ENSG00000177058.12	ENSG00000177058.12:t:55697846-55697994	chr5	55704322	0.283	0.9607	55704122-55704522	55704122	55704522	-
ENSG00000177058.12	ENSG00000177058.12:t:55697846-55697994	chr5	55704322	0.283	0.9607	55704234-55704634	55704234	55704634	-
ENSG00000177058.12	ENSG00000177058.12:s:55711352-55711499	chr5	55711452	-0.3044	0.9648	55711152-55711552	55711152	55711552	-
ENSG00000177058.12	ENSG00000177058.12:s:55711352-55711499	chr5	55711452	-0.3044	0.9648	55711252-55711652	55711252	55711652	-
ENSG00000177058.12	ENSG00000177058.12:s:55711352-55711499	chr5	55711452	-0.3044	0.9648	55711299-55711699	55711299	55711699	-
ENSG00000083312.19	ENSG00000083312.19:t:72848385-72848498	chr5	72816752	-0.3791	1.0	72816365-72816765	72816365	72816765	+
ENSG00000083312.19	ENSG00000083312.19:t:72848385-72848498	chr5	72816752	-0.3791	1.0	72816424-72816824	72816424	72816824	+
ENSG00000083312.19	ENSG00000083312.19:t:72848385-72848498	chr5	72816752	-0.3791	1.0	72816449-72816849	72816449	72816849	+
ENSG00000083312.19	ENSG00000083312.19:t:72848385-72848498	chr5	72816752	-0.3791	1.0	72816461-72816861	72816461	72816861	+
ENSG00000083312.19	ENSG00000083312.19:t:72848385-72848498	chr5	72816752	-0.3791	1.0	72816469-72816869	72816469	72816869	+
ENSG00000083312.19	ENSG00000083312.19:t:72848385-72848498	chr5	72816752	-0.3791	1.0	72816472-72816872	72816472	72816872	+
ENSG00000083312.19	ENSG00000083312.19:t:72848385-72848498	chr5	72816752	-0.3791	1.0	72816495-72816895	72816495	72816895	+
ENSG00000083312.19	ENSG00000083312.19:t:72848385-72848498	chr5	72816752	-0.3791	1.0	72816552-72816952	72816552	72816952	+
ENSG00000083312.19	ENSG00000083312.19:t:72848385-72848498	chr5	72816752	-0.3791	1.0	72816593-72816993	72816593	72816993	+
ENSG00000083312.19	ENSG00000083312.19:t:72848385-72848498	chr5	72848251	0.3792	1.0	72847921-72848321	72847921	72848321	+
ENSG00000083312.19	ENSG00000083312.19:t:72848385-72848498	chr5	72848251	0.3792	1.0	72847970-72848370	72847970	72848370	+
ENSG00000083312.19	ENSG00000083312.19:t:72848385-72848498	chr5	72848251	0.3792	1.0	72847984-72848384	72847984	72848384	+
ENSG00000083312.19	ENSG00000083312.19:t:72848385-72848498	chr5	72848251	0.3792	1.0	72848051-72848451	72848051	72848451	+
ENSG00000083312.19	ENSG00000083312.19:t:72848385-72848498	chr5	72848251	0.3792	1.0	72848185-72848585	72848185	72848585	+
ENSG00000083312.19	ENSG00000083312.19:t:72848385-72848498	chr5	72848385	0.3792	1.0	72848298-72848698	72848298	72848698	+
ENSG00000113296.14	ENSG00000113296.14:s:79998332-79998427	chr5	79998375	0.5622	0.9767	79998132-79998532	79998132	79998532	+
ENSG00000113296.14	ENSG00000113296.14:s:79998332-79998427	chr5	79998375	0.5622	0.9767	79998175-79998575	79998175	79998575	+
ENSG00000113296.14	ENSG00000113296.14:s:79998332-79998427	chr5	79998375	0.5622	0.9767	79998227-79998627	79998227	79998627	+
ENSG00000113296.14	ENSG00000113296.14:s:79998332-79998427	chr5	80019737	0.5622	0.9767	80019409-80019809	80019409	80019809	+
ENSG00000113296.14	ENSG00000113296.14:s:79998332-79998427	chr5	80019737	0.5622	0.9767	80019720-80020120	80019720	80020120	+
ENSG00000113296.14	ENSG00000113296.14:t:80040077-80040280	chr5	80035625	0.4267	0.9996	80035425-80035825	80035425	80035825	+
ENSG00000113296.14	ENSG00000113296.14:t:80040077-80040280	chr5	80040077	0.4267	0.9996	80039877-80040277	80039877	80040277	+
ENSG00000237187.9	ENSG00000237187.9:t:93409356-93411509	chr5	93411509	0.7004	1.0	93411202-93411602	93411202	93411602	-
ENSG00000237187.9	ENSG00000237187.9:t:93409356-93411509	chr5	93411509	0.7004	1.0	93411247-93411647	93411247	93411647	-
ENSG00000237187.9	ENSG00000237187.9:t:93409356-93411509	chr5	93411509	0.7004	1.0	93411309-93411709	93411309	93411709	-
ENSG00000237187.9	ENSG00000237187.9:t:93409356-93411509	chr5	93422310	0.7004	1.0	93422051-93422451	93422051	93422451	-
ENSG00000237187.9	ENSG00000237187.9:t:93409356-93411509	chr5	93422310	0.7004	1.0	93422055-93422455	93422055	93422455	-
ENSG00000237187.9	ENSG00000237187.9:t:93409356-93411509	chr5	93422310	0.7004	1.0	93422110-93422510	93422110	93422510	-
ENSG00000237187.9	ENSG00000237187.9:t:93409356-93411509	chr5	93422310	0.7004	1.0	93422135-93422535	93422135	93422535	-
ENSG00000237187.9	ENSG00000237187.9:t:93409356-93411509	chr5	93422310	0.7004	1.0	93422169-93422569	93422169	93422569	-
ENSG00000237187.9	ENSG00000237187.9:t:93409356-93411509	chr5	93422310	0.7004	1.0	93422213-93422613	93422213	93422613	-
ENSG00000237187.9	ENSG00000237187.9:t:93409356-93411509	chr5	93422310	0.7004	1.0	93422221-93422621	93422221	93422621	-
ENSG00000237187.9	ENSG00000237187.9:t:93409356-93411509	chr5	93422310	0.7004	1.0	93422223-93422623	93422223	93422623	-
ENSG00000237187.9	ENSG00000237187.9:t:93409356-93411509	chr5	93553761	-0.5108	0.9989	93553553-93553953	93553553	93553953	-
ENSG00000237187.9	ENSG00000237187.9:t:93409356-93411509	chr5	93553761	-0.5108	0.9989	93553561-93553961	93553561	93553961	-
ENSG00000237187.9	ENSG00000237187.9:t:93409356-93411509	chr5	93553761	-0.5108	0.9989	93553663-93554063	93553663	93554063	-
ENSG00000113391.19	ENSG00000113391.19:t:94053126-94053227	chr5	94053227	-0.3553	0.9821	94052926-94053326	94052926	94053326	-
ENSG00000113391.19	ENSG00000113391.19:t:94053126-94053227	chr5	94053227	-0.3553	0.9821	94053027-94053427	94053027	94053427	-
ENSG00000113391.19	ENSG00000113391.19:t:94053126-94053227	chr5	94111511	-0.3553	0.9821	94111311-94111711	94111311	94111711	-
ENSG00000113391.19	ENSG00000113391.19:t:94053126-94053227	chr5	94111511	-0.3553	0.9821	94111448-94111848	94111448	94111848	-
ENSG00000113391.19	ENSG00000113391.19:t:94053126-94053227	chr5	94111511	-0.3553	0.9821	94111463-94111863	94111463	94111863	-
ENSG00000113391.19	ENSG00000113391.19:t:94053126-94053227	chr5	94111511	-0.3553	0.9821	94111476-94111876	94111476	94111876	-
ENSG00000113391.19	ENSG00000113391.19:t:94053126-94053227	chr5	94111511	-0.3553	0.9821	94111499-94111899	94111499	94111899	-
ENSG00000153113.24	ENSG00000153113.24:s:96740038-96740118	chr5	96740118	0.5288	1.0	96739838-96740238	96739838	96740238	+
ENSG00000153113.24	ENSG00000153113.24:s:96740038-96740118	chr5	96740118	0.5288	1.0	96739904-96740304	96739904	96740304	+
ENSG00000153113.24	ENSG00000153113.24:s:96740038-96740118	chr5	96740118	0.5288	1.0	96739918-96740318	96739918	96740318	+
ENSG00000153113.24	ENSG00000153113.24:s:96740038-96740118	chr5	96740745	0.5288	1.0	96740545-96740945	96740545	96740945	+
ENSG00000153113.24	ENSG00000153113.24:s:96740038-96740118	chr5	96740745	0.5288	1.0	96740583-96740983	96740583	96740983	+
ENSG00000153113.24	ENSG00000153113.24:t:96741266-96741317	chr5	96741266	0.4713	1.0	96740879-96741279	96740879	96741279	+
ENSG00000153113.24	ENSG00000153113.24:t:96741266-96741317	chr5	96741266	0.4713	1.0	96741066-96741466	96741066	96741466	+
ENSG00000153113.24	ENSG00000153113.24:t:96741266-96741317	chr5	96741266	0.4713	1.0	96741117-96741517	96741117	96741517	+
ENSG00000153113.24	ENSG00000153113.24:t:96741266-96741317	chr5	96741266	0.4713	1.0	96741125-96741525	96741125	96741525	+
ENSG00000153113.24	ENSG00000153113.24:t:96741266-96741317	chr5	96741266	0.4713	1.0	96741142-96741542	96741142	96741542	+
ENSG00000153113.24	ENSG00000153113.24:t:96741266-96741317	chr5	96741266	0.4713	1.0	96741147-96741547	96741147	96741547	+
ENSG00000153113.24	ENSG00000153113.24:t:96741266-96741317	chr5	96741266	0.4713	1.0	96741158-96741558	96741158	96741558	+
ENSG00000130349.10	ENSG00000130349.10:t:107039749-107040230	chr6	107028271	-0.6267	1.0	107027999-107028399	107027999	107028399	+
ENSG00000130349.10	ENSG00000130349.10:t:107039749-107040230	chr6	107028271	-0.6267	1.0	107028013-107028413	107028013	107028413	+
ENSG00000130349.10	ENSG00000130349.10:t:107039749-107040230	chr6	107028271	-0.6267	1.0	107028071-107028471	107028071	107028471	+
ENSG00000130349.10	ENSG00000130349.10:t:107039749-107040230	chr6	107030107	0.377	0.9973	107029825-107030225	107029825	107030225	+
ENSG00000130349.10	ENSG00000130349.10:t:107039749-107040230	chr6	107030107	0.377	0.9973	107029907-107030307	107029907	107030307	+
ENSG00000130349.10	ENSG00000130349.10:t:107039749-107040230	chr6	107039749	0.377	0.9973	107039549-107039949	107039549	107039949	+
ENSG00000118690.13	ENSG00000118690.13:s:108876143-108876350	chr6	108876350	-0.4034	0.9944	108876147-108876547	108876147	108876547	+
ENSG00000118690.13	ENSG00000118690.13:s:108876143-108876350	chr6	108876350	-0.4034	0.9944	108876150-108876550	108876150	108876550	+
ENSG00000118690.13	ENSG00000118690.13:s:108876143-108876350	chr6	108879940	-0.4034	0.9944	108879728-108880128	108879728	108880128	+
ENSG00000010810.17	ENSG00000010810.17:t:111696277-111696815	chr6	111696456	0.2911	0.9755	111696077-111696477	111696077	111696477	-
ENSG00000010810.17	ENSG00000010810.17:t:111696277-111696815	chr6	111696456	0.2911	0.9755	111696082-111696482	111696082	111696482	-
ENSG00000010810.17	ENSG00000010810.17:t:111696277-111696815	chr6	111696456	0.2911	0.9755	111696100-111696500	111696100	111696500	-
ENSG00000010810.17	ENSG00000010810.17:t:111696277-111696815	chr6	111696456	0.2911	0.9755	111696256-111696656	111696256	111696656	-
ENSG00000010810.17	ENSG00000010810.17:t:111696277-111696815	chr6	111696456	0.2911	0.9755	111696324-111696724	111696324	111696724	-
ENSG00000010810.17	ENSG00000010810.17:t:111696277-111696815	chr6	111699515	0.2911	0.9755	111699315-111699715	111699315	111699715	-
ENSG00000010810.17	ENSG00000010810.17:t:111696277-111696815	chr6	111699515	0.2911	0.9755	111699470-111699870	111699470	111699870	-
ENSG00000010810.17	ENSG00000010810.17:t:111696277-111696815	chr6	111700104	-0.3073	0.9894	111699735-111700135	111699735	111700135	-
ENSG00000010810.17	ENSG00000010810.17:s:111702416-111702986	chr6	111700268	-0.3047	0.9899	111699904-111700304	111699904	111700304	-
ENSG00000010810.17	ENSG00000010810.17:s:111702416-111702986	chr6	111700268	-0.3047	0.9899	111699987-111700387	111699987	111700387	-
ENSG00000010810.17	ENSG00000010810.17:s:111702416-111702986	chr6	111700268	-0.3047	0.9899	111700068-111700468	111700068	111700468	-
ENSG00000010810.17	ENSG00000010810.17:s:111702416-111702986	chr6	111702885	0.2856	0.9532	111702678-111703078	111702678	111703078	-
ENSG00000010810.17	ENSG00000010810.17:s:111702416-111702986	chr6	111702885	0.2856	0.9532	111702685-111703085	111702685	111703085	-
ENSG00000010810.17	ENSG00000010810.17:s:111702416-111702986	chr6	111702885	0.2856	0.9532	111702786-111703186	111702786	111703186	-
ENSG00000010810.17	ENSG00000010810.17:s:111702416-111702986	chr6	111702885	0.2856	0.9532	111702823-111703223	111702823	111703223	-
ENSG00000010810.17	ENSG00000010810.17:s:111702416-111702986	chr6	111702885	0.2856	0.9532	111702834-111703234	111702834	111703234	-
ENSG00000124523.17	ENSG00000124523.17:s:13574529-13574832	chr6	13574624	-0.4563	0.9924	13574329-13574729	13574329	13574729	+
ENSG00000124523.17	ENSG00000124523.17:s:13574529-13574832	chr6	13574744	0.3956	0.9668	13574372-13574772	13574372	13574772	+
ENSG00000124523.17	ENSG00000124523.17:s:13574529-13574832	chr6	13574744	0.3956	0.9668	13574379-13574779	13574379	13574779	+
ENSG00000124523.17	ENSG00000124523.17:s:13574529-13574832	chr6	13574744	0.3956	0.9668	13574380-13574780	13574380	13574780	+
ENSG00000124523.17	ENSG00000124523.17:s:13574529-13574832	chr6	13574744	0.3956	0.9668	13574384-13574784	13574384	13574784	+
ENSG00000124523.17	ENSG00000124523.17:s:13574529-13574832	chr6	13574744	0.3956	0.9668	13574394-13574794	13574394	13574794	+
ENSG00000124523.17	ENSG00000124523.17:s:13574529-13574832	chr6	13574744	0.3956	0.9668	13574399-13574799	13574399	13574799	+
ENSG00000124523.17	ENSG00000124523.17:s:13574529-13574832	chr6	13574744	0.3956	0.9668	13574401-13574801	13574401	13574801	+
ENSG00000124523.17	ENSG00000124523.17:s:13574529-13574832	chr6	13574744	0.3956	0.9668	13574418-13574818	13574418	13574818	+
ENSG00000124523.17	ENSG00000124523.17:s:13574529-13574832	chr6	13574744	0.3956	0.9668	13574423-13574823	13574423	13574823	+
ENSG00000124523.17	ENSG00000124523.17:s:13574529-13574832	chr6	13574744	0.3956	0.9668	13574424-13574824	13574424	13574824	+
ENSG00000124523.17	ENSG00000124523.17:s:13574529-13574832	chr6	13574744	0.3956	0.9668	13574440-13574840	13574440	13574840	+
ENSG00000124523.17	ENSG00000124523.17:s:13574529-13574832	chr6	13574744	0.3956	0.9668	13574499-13574899	13574499	13574899	+
ENSG00000124523.17	ENSG00000124523.17:s:13574529-13574832	chr6	13574744	0.3956	0.9668	13574544-13574944	13574544	13574944	+
ENSG00000124523.17	ENSG00000124523.17:s:13574529-13574832	chr6	13574744	0.3956	0.9668	13574632-13575032	13574632	13575032	+
ENSG00000124523.17	ENSG00000124523.17:s:13574529-13574832	chr6	13579451	0.3956	0.9668	13579251-13579651	13579251	13579651	+
ENSG00000124523.17	ENSG00000124523.17:s:13574529-13574832	chr6	13579451	0.3956	0.9668	13579346-13579746	13579346	13579746	+
ENSG00000124523.17	ENSG00000124523.17:s:13574529-13574832	chr6	13579451	0.3956	0.9668	13579409-13579809	13579409	13579809	+
ENSG00000152818.19	ENSG00000152818.19:t:144403123-144403184	chr6	144291907	-0.3257	0.9972	144291537-144291937	144291537	144291937	+
ENSG00000152818.19	ENSG00000152818.19:t:144403123-144403184	chr6	144291907	-0.3257	0.9972	144291707-144292107	144291707	144292107	+
ENSG00000152818.19	ENSG00000152818.19:t:144403123-144403184	chr6	144331018	0.3245	0.9969	144330620-144331020	144330620	144331020	+
ENSG00000152818.19	ENSG00000152818.19:t:144403123-144403184	chr6	144331018	0.3245	0.9969	144330818-144331218	144330818	144331218	+
ENSG00000152818.19	ENSG00000152818.19:t:144403123-144403184	chr6	144403123	0.3245	0.9969	144402923-144403323	144402923	144403323	+
ENSG00000152818.19	ENSG00000152818.19:t:144403123-144403184	chr6	144403123	0.3245	0.9969	144402984-144403384	144402984	144403384	+
ENSG00000055208.19	ENSG00000055208.19:t:149369909-149370099	chr6	149318015	-0.3257	0.9559	149317815-149318215	149317815	149318215	+
ENSG00000055208.19	ENSG00000055208.19:t:149369909-149370099	chr6	149342833	0.3257	0.9559	149342457-149342857	149342457	149342857	+
ENSG00000055208.19	ENSG00000055208.19:t:149369909-149370099	chr6	149342833	0.3257	0.9559	149342485-149342885	149342485	149342885	+
ENSG00000055208.19	ENSG00000055208.19:t:149369909-149370099	chr6	149342833	0.3257	0.9559	149342613-149343013	149342613	149343013	+
ENSG00000055208.19	ENSG00000055208.19:t:149369909-149370099	chr6	149342833	0.3257	0.9559	149342633-149343033	149342633	149343033	+
ENSG00000055208.19	ENSG00000055208.19:t:149369909-149370099	chr6	149369909	0.3257	0.9559	149369709-149370109	149369709	149370109	+
ENSG00000055208.19	ENSG00000055208.19:t:149369909-149370099	chr6	149369909	0.3257	0.9559	149369875-149370275	149369875	149370275	+
ENSG00000055208.19	ENSG00000055208.19:t:149369909-149370099	chr6	149369909	0.3257	0.9559	149369899-149370299	149369899	149370299	+
ENSG00000184465.16	ENSG00000184465.16:s:169664166-169664632	chr6	169663878	0.351	0.9924	169663506-169663906	169663506	169663906	-
ENSG00000184465.16	ENSG00000184465.16:s:169664166-169664632	chr6	169663878	0.351	0.9924	169663523-169663923	169663523	169663923	-
ENSG00000184465.16	ENSG00000184465.16:s:169664166-169664632	chr6	169663878	0.351	0.9924	169663678-169664078	169663678	169664078	-
ENSG00000184465.16	ENSG00000184465.16:s:169664166-169664632	chr6	169664166	0.351	0.9924	169663966-169664366	169663966	169664366	-
ENSG00000184465.16	ENSG00000184465.16:s:169664166-169664632	chr6	169664166	0.351	0.9924	169663977-169664377	169663977	169664377	-
ENSG00000184465.16	ENSG00000184465.16:s:169664166-169664632	chr6	169664166	0.351	0.9924	169664086-169664486	169664086	169664486	-
ENSG00000137177.20	ENSG00000137177.20:s:17771908-17772059	chr6	17764946	-0.3396	0.9553	17764746-17765146	17764746	17765146	-
ENSG00000137177.20	ENSG00000137177.20:s:17771908-17772059	chr6	17771218	0.3396	0.9553	17770914-17771314	17770914	17771314	-
ENSG00000137177.20	ENSG00000137177.20:s:17771908-17772059	chr6	17771218	0.3396	0.9553	17771018-17771418	17771018	17771418	-
ENSG00000137177.20	ENSG00000137177.20:s:17771908-17772059	chr6	17771908	0.3396	0.9553	17771708-17772108	17771708	17772108	-
ENSG00000137177.20	ENSG00000137177.20:s:17771908-17772059	chr6	17771908	0.3396	0.9553	17771859-17772259	17771859	17772259	-
ENSG00000124570.21	ENSG00000124570.21:t:2959168-2959342	chr6	2959342	-0.3255	0.9626	2958968-2959368	2958968	2959368	-
