gene_id	lsv_id	seqid	mean_dpsi_per_lsv_junction	probability_changing	num_exons	strand	junction0
ENSG00000167930.17	ENSG00000167930.17:t:249547-249658	chr16	-0.5198	1.000e+00	6	+	249549
ENSG00000167930.17	ENSG00000167930.17:t:249547-249658	chr16	0.4917	1.000e+00	6	+	248397
ENSG00000167930.17	ENSG00000167930.17:t:249547-249658	chr16	0.4917	1.000e+00	6	+	249549
ENSG00000182903.16	ENSG00000182903.16:t:439988-444432	chr4	0.2938	9.585e-01	4	-	444432
ENSG00000182903.16	ENSG00000182903.16:t:439988-444432	chr4	0.2938	9.585e-01	4	-	467617
ENSG00000154864.14	ENSG00000154864.14:t:10731203-10731521	chr18	-0.3669	9.921e-01	3	-	10731521
ENSG00000154864.14	ENSG00000154864.14:t:10731203-10731521	chr18	-0.3669	9.921e-01	3	-	10736604
ENSG00000154864.14	ENSG00000154864.14:t:10731203-10731521	chr18	0.3669	9.921e-01	3	-	10731521
ENSG00000154864.14	ENSG00000154864.14:t:10731203-10731521	chr18	0.3669	9.921e-01	3	-	10735232
ENSG00000166394.15	ENSG00000166394.15:t:7672628-7672891	chr11	-0.4249	1.000e+00	5	-	7672891
ENSG00000166394.15	ENSG00000166394.15:t:7672628-7672891	chr11	-0.4249	1.000e+00	5	-	7674226
ENSG00000166394.15	ENSG00000166394.15:t:7672628-7672891	chr11	0.3705	9.956e-01	5	-	7672891
ENSG00000166394.15	ENSG00000166394.15:t:7672628-7672891	chr11	0.3705	9.956e-01	5	-	7674112
ENSG00000184381.20	ENSG00000184381.20:s:38128161-38128430	chr22	0.4186	9.990e-01	3	-	38127458
ENSG00000184381.20	ENSG00000184381.20:s:38128161-38128430	chr22	0.4186	9.990e-01	3	-	38128269
ENSG00000184381.20	ENSG00000184381.20:s:38128161-38128430	chr22	-0.4186	9.990e-01	3	-	38126449
ENSG00000184381.20	ENSG00000184381.20:s:38128161-38128430	chr22	-0.4186	9.990e-01	3	-	38128269
ENSG00000184381.20	ENSG00000184381.20:t:38169218-38169471	chr22	-0.3519	9.808e-01	7	-	38169471
ENSG00000184381.20	ENSG00000184381.20:t:38169218-38169471	chr22	-0.3519	9.808e-01	7	-	38181784
ENSG00000197323.12	ENSG00000197323.12:s:114399457-114399609	chr1	0.2959	9.552e-01	3	-	114397990
ENSG00000197323.12	ENSG00000197323.12:s:114399457-114399609	chr1	0.2959	9.552e-01	3	-	114399457
ENSG00000197323.12	ENSG00000197323.12:s:114399457-114399609	chr1	-0.2959	9.552e-01	3	-	114397860
ENSG00000197323.12	ENSG00000197323.12:s:114399457-114399609	chr1	-0.2959	9.552e-01	3	-	114399457
ENSG00000276291.6	ENSG00000276291.6:s:41007440-41007609	chr9	-0.4268	1.000e+00	3	+	41007609
ENSG00000276291.6	ENSG00000276291.6:s:41007440-41007609	chr9	-0.4268	1.000e+00	3	+	41008881
ENSG00000276291.6	ENSG00000276291.6:s:41007440-41007609	chr9	0.4268	1.000e+00	3	+	41007609
ENSG00000276291.6	ENSG00000276291.6:s:41007440-41007609	chr9	0.4268	1.000e+00	3	+	41011617
ENSG00000276291.6	ENSG00000276291.6:t:41011617-41011907	chr9	0.3172	9.725e-01	5	+	41007609
ENSG00000276291.6	ENSG00000276291.6:t:41011617-41011907	chr9	0.3172	9.725e-01	5	+	41011617
ENSG00000276291.6	ENSG00000276291.6:t:41011617-41011907	chr9	-0.4106	9.991e-01	5	+	41009006
ENSG00000276291.6	ENSG00000276291.6:t:41011617-41011907	chr9	-0.4106	9.991e-01	5	+	41011617
ENSG00000161249.21	ENSG00000161249.21:s:35508205-35508557	chr19	-0.4542	9.996e-01	5	-	35507511
ENSG00000161249.21	ENSG00000161249.21:s:35508205-35508557	chr19	-0.4542	9.996e-01	5	-	35508205
ENSG00000161249.21	ENSG00000161249.21:s:35508205-35508557	chr19	0.3779	9.884e-01	5	-	35505986
ENSG00000161249.21	ENSG00000161249.21:s:35508205-35508557	chr19	0.3779	9.884e-01	5	-	35508205
ENSG00000162522.11	ENSG00000162522.11:t:32767787-32767957	chr1	-0.3704	9.999e-01	4	+	32754180
ENSG00000162522.11	ENSG00000162522.11:t:32767787-32767957	chr1	-0.3704	9.999e-01	4	+	32767787
ENSG00000162819.12	ENSG00000162819.12:t:222715684-222715800	chr1	-0.3816	9.931e-01	5	+	222713416
ENSG00000162819.12	ENSG00000162819.12:t:222715684-222715800	chr1	-0.3816	9.931e-01	5	+	222715684
ENSG00000170954.12	ENSG00000170954.12:s:53132749-53133077	chr19	-0.5029	9.977e-01	5	-	53122743
ENSG00000170954.12	ENSG00000170954.12:s:53132749-53133077	chr19	-0.5029	9.977e-01	5	-	53132856
ENSG00000170954.12	ENSG00000170954.12:s:53132749-53133077	chr19	0.5108	9.980e-01	5	-	53122743
ENSG00000170954.12	ENSG00000170954.12:s:53132749-53133077	chr19	0.5108	9.980e-01	5	-	53132749
ENSG00000170954.12	ENSG00000170954.12:t:53122662-53122743	chr19	-0.6206	1.000e+00	5	-	53122743
ENSG00000170954.12	ENSG00000170954.12:t:53122662-53122743	chr19	-0.6206	1.000e+00	5	-	53132856
ENSG00000170954.12	ENSG00000170954.12:t:53122662-53122743	chr19	0.4314	9.878e-01	5	-	53122743
ENSG00000170954.12	ENSG00000170954.12:t:53122662-53122743	chr19	0.4314	9.878e-01	5	-	53132749
ENSG00000173157.18	ENSG00000173157.18:s:43490395-43490435	chr12	0.4261	9.883e-01	3	-	43468705
ENSG00000173157.18	ENSG00000173157.18:s:43490395-43490435	chr12	0.4261	9.883e-01	3	-	43490395
ENSG00000173157.18	ENSG00000173157.18:s:43490395-43490435	chr12	-0.4990	9.999e-01	3	-	43468429
ENSG00000173157.18	ENSG00000173157.18:s:43490395-43490435	chr12	-0.4990	9.999e-01	3	-	43490395
ENSG00000173157.18	ENSG00000173157.18:s:43492505-43492629	chr12	0.3216	9.588e-01	3	-	43490435
ENSG00000173157.18	ENSG00000173157.18:s:43492505-43492629	chr12	0.3216	9.588e-01	3	-	43492505
ENSG00000173157.18	ENSG00000173157.18:s:43492505-43492629	chr12	-0.3216	9.588e-01	3	-	43468429
ENSG00000173157.18	ENSG00000173157.18:s:43492505-43492629	chr12	-0.3216	9.588e-01	3	-	43492505
ENSG00000173157.18	ENSG00000173157.18:t:43466652-43466795	chr12	0.5538	1.000e+00	3	-	43466795
ENSG00000173157.18	ENSG00000173157.18:t:43466652-43466795	chr12	0.5538	1.000e+00	3	-	43468600
ENSG00000173157.18	ENSG00000173157.18:t:43466652-43466795	chr12	-0.5538	1.000e+00	3	-	43466795
ENSG00000173157.18	ENSG00000173157.18:t:43466652-43466795	chr12	-0.5538	1.000e+00	3	-	43468298
ENSG00000188352.13	ENSG00000188352.13:s:20658691-20658826	chr9	0.5222	9.997e-01	4	+	20658826
ENSG00000188352.13	ENSG00000188352.13:s:20658691-20658826	chr9	0.5222	9.997e-01	4	+	20673620
ENSG00000188352.13	ENSG00000188352.13:s:20658691-20658826	chr9	-0.4992	9.990e-01	4	+	20658826
ENSG00000188352.13	ENSG00000188352.13:s:20658691-20658826	chr9	-0.4992	9.990e-01	4	+	20715322
ENSG00000272752.6	ENSG00000272752.6:t:100355143-100355240	chr7	-0.3401	9.937e-01	4	+	100353483
ENSG00000272752.6	ENSG00000272752.6:t:100355143-100355240	chr7	-0.3401	9.937e-01	4	+	100355143
ENSG00000272752.6	ENSG00000272752.6:t:100355143-100355240	chr7	0.3507	9.958e-01	4	+	100354012
ENSG00000272752.6	ENSG00000272752.6:t:100355143-100355240	chr7	0.3507	9.958e-01	4	+	100355143
ENSG00000219438.9	ENSG00000219438.9:t:48646597-48646746	chr22	-0.3259	9.843e-01	4	+	48576571
ENSG00000219438.9	ENSG00000219438.9:t:48646597-48646746	chr22	-0.3259	9.843e-01	4	+	48646597
ENSG00000275496.4	ENSG00000275496.4:t:6228966-6230951	chr21	-0.3494	9.913e-01	4	-	6230951
ENSG00000275496.4	ENSG00000275496.4:t:6228966-6230951	chr21	-0.3494	9.913e-01	4	-	6234983
ENSG00000188112.9	ENSG00000188112.9:s:42128672-42128778	chr6	0.3708	9.800e-01	3	-	42126843
ENSG00000188112.9	ENSG00000188112.9:s:42128672-42128778	chr6	0.3708	9.800e-01	3	-	42128672
ENSG00000188112.9	ENSG00000188112.9:s:42128672-42128778	chr6	-0.3708	9.800e-01	3	-	42110291
ENSG00000188112.9	ENSG00000188112.9:s:42128672-42128778	chr6	-0.3708	9.800e-01	3	-	42128672
ENSG00000196586.17	ENSG00000196586.17:s:75892530-75892690	chr6	-0.3366	9.992e-01	4	+	75892690
ENSG00000196586.17	ENSG00000196586.17:s:75892530-75892690	chr6	-0.3366	9.992e-01	4	+	75907605
ENSG00000196756.14	ENSG00000196756.14:s:38425935-38426077	chr20	0.5801	9.961e-01	4	-	38422241
ENSG00000196756.14	ENSG00000196756.14:s:38425935-38426077	chr20	0.5801	9.961e-01	4	-	38425935
ENSG00000196756.14	ENSG00000196756.14:s:38435027-38435409	chr20	-0.3616	9.997e-01	3	-	38434626
ENSG00000196756.14	ENSG00000196756.14:s:38435027-38435409	chr20	-0.3616	9.997e-01	3	-	38435197
ENSG00000196756.14	ENSG00000196756.14:s:38435027-38435409	chr20	0.3407	9.983e-01	3	-	38434626
ENSG00000196756.14	ENSG00000196756.14:s:38435027-38435409	chr20	0.3407	9.983e-01	3	-	38435027
ENSG00000196756.14	ENSG00000196756.14:t:38421006-38421098	chr20	-0.2864	9.944e-01	8	-	38421098
ENSG00000196756.14	ENSG00000196756.14:t:38421006-38421098	chr20	-0.2864	9.944e-01	8	-	38422291
ENSG00000204186.10	ENSG00000204186.10:t:206297246-206297373	chr2	-0.3129	9.500e-01	4	+	206281909
ENSG00000204186.10	ENSG00000204186.10:t:206297246-206297373	chr2	-0.3129	9.500e-01	4	+	206297246
ENSG00000266338.7	ENSG00000266338.7:s:144427818-144427990	chr1	0.3777	9.660e-01	3	-	144426370
ENSG00000266338.7	ENSG00000266338.7:s:144427818-144427990	chr1	0.3777	9.660e-01	3	-	144427911
ENSG00000266338.7	ENSG00000266338.7:s:144427818-144427990	chr1	-0.3777	9.660e-01	3	-	144427098
ENSG00000266338.7	ENSG00000266338.7:s:144427818-144427990	chr1	-0.3777	9.660e-01	3	-	144427818
ENSG00000170919.16	ENSG00000170919.16:s:45382825-45383235	chr13	0.4379	9.996e-01	3	+	45383235
ENSG00000170919.16	ENSG00000170919.16:s:45382825-45383235	chr13	0.4379	9.996e-01	3	+	45383760
ENSG00000173706.14	ENSG00000173706.14:s:125019262-125019597	chr3	-0.3607	9.778e-01	3	-	125015012
ENSG00000173706.14	ENSG00000173706.14:s:125019262-125019597	chr3	-0.3607	9.778e-01	3	-	125019262
ENSG00000173706.14	ENSG00000173706.14:s:125019262-125019597	chr3	0.3607	9.778e-01	3	-	125013990
ENSG00000173706.14	ENSG00000173706.14:s:125019262-125019597	chr3	0.3607	9.778e-01	3	-	125019262
ENSG00000173706.14	ENSG00000173706.14:t:125012623-125013990	chr3	0.3588	9.515e-01	3	-	125013990
ENSG00000173706.14	ENSG00000173706.14:t:125012623-125013990	chr3	0.3588	9.515e-01	3	-	125019262
ENSG00000173706.14	ENSG00000173706.14:t:125012623-125013990	chr3	-0.3588	9.515e-01	3	-	125013990
ENSG00000173706.14	ENSG00000173706.14:t:125012623-125013990	chr3	-0.3588	9.515e-01	3	-	125014713
ENSG00000215790.8	ENSG00000215790.8:t:1739236-1739704	chr1	-0.3100	9.715e-01	3	-	1739704
ENSG00000215790.8	ENSG00000215790.8:t:1739236-1739704	chr1	-0.3100	9.715e-01	3	-	1745724
ENSG00000215790.8	ENSG00000215790.8:t:1739236-1739704	chr1	0.3100	9.715e-01	3	-	1739704
ENSG00000215790.8	ENSG00000215790.8:t:1739236-1739704	chr1	0.3100	9.715e-01	3	-	1744251
ENSG00000230724.9	ENSG00000230724.9:t:134890-134947	chr11	-0.5227	1.000e+00	3	-	134947
ENSG00000230724.9	ENSG00000230724.9:t:134890-134947	chr11	-0.5227	1.000e+00	3	-	138047
ENSG00000230724.9	ENSG00000230724.9:t:134890-134947	chr11	0.5227	1.000e+00	3	-	134947
ENSG00000230724.9	ENSG00000230724.9:t:134890-134947	chr11	0.5227	1.000e+00	3	-	135175
ENSG00000172493.23	ENSG00000172493.23:t:86948498-86948571	chr4	-0.3060	9.710e-01	3	+	86935240
ENSG00000172493.23	ENSG00000172493.23:t:86948498-86948571	chr4	-0.3060	9.710e-01	3	+	86948498
ENSG00000172493.23	ENSG00000172493.23:t:87046166-87046286	chr4	0.4241	1.000e+00	3	+	86948571
ENSG00000172493.23	ENSG00000172493.23:t:87046166-87046286	chr4	0.4241	1.000e+00	3	+	87046166
ENSG00000172493.23	ENSG00000172493.23:t:87046166-87046286	chr4	-0.4241	1.000e+00	3	+	87007424
ENSG00000172493.23	ENSG00000172493.23:t:87046166-87046286	chr4	-0.4241	1.000e+00	3	+	87046166
ENSG00000174718.12	ENSG00000174718.12:s:31960777-31960871	chr12	-0.3125	9.732e-01	5	+	31960871
ENSG00000174718.12	ENSG00000174718.12:s:31960777-31960871	chr12	-0.3125	9.732e-01	5	+	31970189
ENSG00000174718.12	ENSG00000174718.12:s:31960777-31960871	chr12	0.3058	9.654e-01	5	+	31960871
ENSG00000174718.12	ENSG00000174718.12:s:31960777-31960871	chr12	0.3058	9.654e-01	5	+	31980878
ENSG00000160752.15	ENSG00000160752.15:t:155309753-155309965	chr1	-0.5055	9.993e-01	3	+	155308965
ENSG00000160752.15	ENSG00000160752.15:t:155309753-155309965	chr1	-0.5055	9.993e-01	3	+	155309789
ENSG00000160752.15	ENSG00000160752.15:t:155309753-155309965	chr1	0.5149	9.997e-01	3	+	155309076
ENSG00000160752.15	ENSG00000160752.15:t:155309753-155309965	chr1	0.5149	9.997e-01	3	+	155309789
ENSG00000168385.18	ENSG00000168385.18:t:241324154-241324241	chr2	-0.3422	9.987e-01	7	+	241315982
ENSG00000168385.18	ENSG00000168385.18:t:241324154-241324241	chr2	-0.3422	9.987e-01	7	+	241324216
ENSG00000174748.22	ENSG00000174748.22:s:23917132-23917295	chr3	-0.3261	9.990e-01	3	+	23917173
ENSG00000174748.22	ENSG00000174748.22:s:23917132-23917295	chr3	-0.3261	9.990e-01	3	+	23917850
ENSG00000174748.22	ENSG00000174748.22:t:23917705-23918031	chr3	-0.3300	9.995e-01	6	+	23917173
ENSG00000174748.22	ENSG00000174748.22:t:23917705-23918031	chr3	-0.3300	9.995e-01	6	+	23917850
ENSG00000175866.16	ENSG00000175866.16:s:81108475-81108827	chr17	0.4499	1.000e+00	4	+	81108509
ENSG00000175866.16	ENSG00000175866.16:s:81108475-81108827	chr17	0.4499	1.000e+00	4	+	81110914
ENSG00000175866.16	ENSG00000175866.16:s:81108475-81108827	chr17	-0.4472	9.999e-01	4	+	81108509
ENSG00000175866.16	ENSG00000175866.16:s:81108475-81108827	chr17	-0.4472	9.999e-01	4	+	81115770
ENSG00000175866.16	ENSG00000175866.16:t:81115770-81116225	chr17	-0.5385	1.000e+00	3	+	81108509
ENSG00000175866.16	ENSG00000175866.16:t:81115770-81116225	chr17	-0.5385	1.000e+00	3	+	81115770
ENSG00000175866.16	ENSG00000175866.16:t:81115770-81116225	chr17	0.4675	1.000e+00	3	+	81110959
ENSG00000175866.16	ENSG00000175866.16:t:81115770-81116225	chr17	0.4675	1.000e+00	3	+	81115770
ENSG00000177576.12	ENSG00000177576.12:t:49483584-49483771	chr18	-0.4048	9.996e-01	3	-	49483771
ENSG00000177576.12	ENSG00000177576.12:t:49483584-49483771	chr18	-0.4048	9.996e-01	3	-	49487207
ENSG00000177576.12	ENSG00000177576.12:t:49483584-49483771	chr18	0.3952	9.990e-01	3	-	49483771
ENSG00000177576.12	ENSG00000177576.12:t:49483584-49483771	chr18	0.3952	9.990e-01	3	-	49487043
ENSG00000185619.18	ENSG00000185619.18:s:730952-731345	chr4	-0.3852	9.999e-01	4	+	731110
ENSG00000185619.18	ENSG00000185619.18:s:730952-731345	chr4	-0.3852	9.999e-01	4	+	733672
ENSG00000185619.18	ENSG00000185619.18:t:733672-733789	chr4	-0.5103	1.000e+00	3	+	731110
ENSG00000185619.18	ENSG00000185619.18:t:733672-733789	chr4	-0.5103	1.000e+00	3	+	733672
ENSG00000185619.18	ENSG00000185619.18:t:733672-733789	chr4	0.5103	1.000e+00	3	+	732498
ENSG00000185619.18	ENSG00000185619.18:t:733672-733789	chr4	0.5103	1.000e+00	3	+	733672
ENSG00000196562.15	ENSG00000196562.15:s:47659697-47659730	chr20	-0.4707	1.000e+00	3	-	47659452
ENSG00000196562.15	ENSG00000196562.15:s:47659697-47659730	chr20	-0.4707	1.000e+00	3	-	47659697
ENSG00000196562.15	ENSG00000196562.15:s:47659697-47659730	chr20	0.4707	1.000e+00	3	-	47658392
ENSG00000196562.15	ENSG00000196562.15:s:47659697-47659730	chr20	0.4707	1.000e+00	3	-	47659697
ENSG00000196562.15	ENSG00000196562.15:t:47657668-47658392	chr20	0.3147	9.811e-01	3	-	47658392
ENSG00000196562.15	ENSG00000196562.15:t:47657668-47658392	chr20	0.3147	9.811e-01	3	-	47659697
ENSG00000196562.15	ENSG00000196562.15:t:47657668-47658392	chr20	-0.3147	9.811e-01	3	-	47658392
ENSG00000196562.15	ENSG00000196562.15:t:47657668-47658392	chr20	-0.3147	9.811e-01	3	-	47659399
ENSG00000196873.16	ENSG00000196873.16:s:68248806-68249031	chr9	-0.4187	9.599e-01	3	+	68248897
ENSG00000196873.16	ENSG00000196873.16:s:68248806-68249031	chr9	-0.4187	9.599e-01	3	+	68256921
ENSG00000196873.16	ENSG00000196873.16:s:68248806-68249031	chr9	0.4187	9.599e-01	3	+	68248897
ENSG00000196873.16	ENSG00000196873.16:s:68248806-68249031	chr9	0.4187	9.599e-01	3	+	68258532
ENSG00000235007.3	ENSG00000235007.3:t:129142445-129142552	chr9	0.6220	1.000e+00	3	+	129139649
ENSG00000235007.3	ENSG00000235007.3:t:129142445-129142552	chr9	0.6220	1.000e+00	3	+	129142445
ENSG00000235007.3	ENSG00000235007.3:t:129142445-129142552	chr9	-0.6220	1.000e+00	3	+	129140151
ENSG00000235007.3	ENSG00000235007.3:t:129142445-129142552	chr9	-0.6220	1.000e+00	3	+	129142445
ENSG00000170854.18	ENSG00000170854.18:t:97967162-97967632	chr3	-0.4144	9.780e-01	4	-	97967632
ENSG00000170854.18	ENSG00000170854.18:t:97967162-97967632	chr3	-0.4144	9.780e-01	4	-	97972381
ENSG00000177082.13	ENSG00000177082.13:t:84644955-84645836	chr15	-0.4780	1.000e+00	3	-	84645836
ENSG00000177082.13	ENSG00000177082.13:t:84644955-84645836	chr15	-0.4780	1.000e+00	3	-	84646184
ENSG00000177082.13	ENSG00000177082.13:t:84644955-84645836	chr15	0.4780	1.000e+00	3	-	84645836
ENSG00000177082.13	ENSG00000177082.13:t:84644955-84645836	chr15	0.4780	1.000e+00	3	-	84645973
ENSG00000259485.2	ENSG00000259485.2:s:97411192-97411278	chr15	0.4518	9.948e-01	5	+	97411278
ENSG00000259485.2	ENSG00000259485.2:s:97411192-97411278	chr15	0.4518	9.948e-01	5	+	97429049
ENSG00000175106.17	ENSG00000175106.17:s:15545785-15545916	chr17	-0.6465	1.000e+00	5	-	15540561
ENSG00000175106.17	ENSG00000175106.17:s:15545785-15545916	chr17	-0.6465	1.000e+00	5	-	15545785
ENSG00000175106.17	ENSG00000175106.17:s:15545785-15545916	chr17	0.4169	9.942e-01	5	-	15503232
ENSG00000175106.17	ENSG00000175106.17:s:15545785-15545916	chr17	0.4169	9.942e-01	5	-	15545785
ENSG00000196422.11	ENSG00000196422.11:t:135482682-135482825	chr9	0.4151	9.965e-01	4	+	135480265
ENSG00000196422.11	ENSG00000196422.11:t:135482682-135482825	chr9	0.4151	9.965e-01	4	+	135482683
ENSG00000264538.7	ENSG00000264538.7:s:30769872-30770050	chr17	-0.3904	9.548e-01	4	+	30769965
ENSG00000264538.7	ENSG00000264538.7:s:30769872-30770050	chr17	-0.3904	9.548e-01	4	+	30776297
ENSG00000264538.7	ENSG00000264538.7:s:30769872-30770050	chr17	0.3877	9.524e-01	4	+	30769965
ENSG00000264538.7	ENSG00000264538.7:s:30769872-30770050	chr17	0.3877	9.524e-01	4	+	30784783
ENSG00000185532.20	ENSG00000185532.20:t:52054484-52054561	chr10	-0.7105	1.000e+00	7	+	51907570
ENSG00000185532.20	ENSG00000185532.20:t:52054484-52054561	chr10	-0.7105	1.000e+00	7	+	52054484
ENSG00000188690.15	ENSG00000188690.15:s:125794880-125794978	chr10	-0.3654	9.994e-01	7	-	125789005
ENSG00000188690.15	ENSG00000188690.15:s:125794880-125794978	chr10	-0.3654	9.994e-01	7	-	125794880
ENSG00000196312.15	ENSG00000196312.15:s:96949296-96949682	chr9	0.3420	9.975e-01	8	-	96943154
ENSG00000196312.15	ENSG00000196312.15:s:96949296-96949682	chr9	0.3420	9.975e-01	8	-	96949555
ENSG00000196312.15	ENSG00000196312.15:s:96949296-96949682	chr9	-0.4729	1.000e+00	8	-	96942752
ENSG00000196312.15	ENSG00000196312.15:s:96949296-96949682	chr9	-0.4729	1.000e+00	8	-	96949555
ENSG00000196498.13	ENSG00000196498.13:t:124372022-124372610	chr12	-0.3124	9.697e-01	3	-	124372610
ENSG00000196498.13	ENSG00000196498.13:t:124372022-124372610	chr12	-0.3124	9.697e-01	3	-	124378237
ENSG00000196498.13	ENSG00000196498.13:t:124372022-124372610	chr12	0.3124	9.697e-01	3	-	124372610
ENSG00000196498.13	ENSG00000196498.13:t:124372022-124372610	chr12	0.3124	9.697e-01	3	-	124374413
ENSG00000223802.9	ENSG00000223802.9:s:18878930-18879039	chr19	0.3588	9.982e-01	3	-	18878098
ENSG00000223802.9	ENSG00000223802.9:s:18878930-18879039	chr19	0.3588	9.982e-01	3	-	18878930
ENSG00000223802.9	ENSG00000223802.9:s:18878930-18879039	chr19	-0.3588	9.982e-01	3	-	18870619
ENSG00000223802.9	ENSG00000223802.9:s:18878930-18879039	chr19	-0.3588	9.982e-01	3	-	18878930
ENSG00000227345.9	ENSG00000227345.9:t:49922336-49922419	chr10	-0.3430	9.890e-01	3	-	49922419
ENSG00000227345.9	ENSG00000227345.9:t:49922336-49922419	chr10	-0.3430	9.890e-01	3	-	49932100
ENSG00000227345.9	ENSG00000227345.9:t:49922336-49922419	chr10	0.3430	9.890e-01	3	-	49922419
ENSG00000227345.9	ENSG00000227345.9:t:49922336-49922419	chr10	0.3430	9.890e-01	3	-	49922547
ENSG00000237441.10	ENSG00000237441.10:t:33297032-33297115	chr6	-0.3115	9.922e-01	5	-	33297115
ENSG00000237441.10	ENSG00000237441.10:t:33297032-33297115	chr6	-0.3115	9.922e-01	5	-	33298455
ENSG00000276234.5	ENSG00000276234.5:t:37411269-37411390	chr17	-0.5535	9.993e-01	3	+	37406949
ENSG00000276234.5	ENSG00000276234.5:t:37411269-37411390	chr17	-0.5535	9.993e-01	3	+	37411269
ENSG00000276234.5	ENSG00000276234.5:t:37411269-37411390	chr17	0.5535	9.993e-01	3	+	37407496
ENSG00000276234.5	ENSG00000276234.5:t:37411269-37411390	chr17	0.5535	9.993e-01	3	+	37411269
ENSG00000162341.18	ENSG00000162341.18:s:69078892-69079020	chr11	0.3829	9.821e-01	4	+	69079020
ENSG00000162341.18	ENSG00000162341.18:s:69078892-69079020	chr11	0.3829	9.821e-01	4	+	69079834
ENSG00000162341.18	ENSG00000162341.18:s:69078892-69079020	chr11	-0.4300	9.968e-01	4	+	69079020
ENSG00000162341.18	ENSG00000162341.18:s:69078892-69079020	chr11	-0.4300	9.968e-01	4	+	69081400
ENSG00000162341.18	ENSG00000162341.18:t:69081400-69081499	chr11	-0.4367	9.982e-01	3	+	69079020
ENSG00000162341.18	ENSG00000162341.18:t:69081400-69081499	chr11	-0.4367	9.982e-01	3	+	69081400
ENSG00000162341.18	ENSG00000162341.18:t:69081400-69081499	chr11	0.4367	9.982e-01	3	+	69079883
ENSG00000162341.18	ENSG00000162341.18:t:69081400-69081499	chr11	0.4367	9.982e-01	3	+	69081400
ENSG00000164651.18	ENSG00000164651.18:s:20786387-20786886	chr7	0.3906	9.956e-01	3	-	20785795
ENSG00000164651.18	ENSG00000164651.18:s:20786387-20786886	chr7	0.3906	9.956e-01	3	-	20786778
ENSG00000164651.18	ENSG00000164651.18:s:20786387-20786886	chr7	-0.4646	1.000e+00	3	-	20785795
ENSG00000164651.18	ENSG00000164651.18:s:20786387-20786886	chr7	-0.4646	1.000e+00	3	-	20786387
ENSG00000164651.18	ENSG00000164651.18:t:20782279-20785795	chr7	0.4071	9.967e-01	3	-	20785795
ENSG00000164651.18	ENSG00000164651.18:t:20782279-20785795	chr7	0.4071	9.967e-01	3	-	20786778
ENSG00000164651.18	ENSG00000164651.18:t:20782279-20785795	chr7	-0.4636	1.000e+00	3	-	20785795
ENSG00000164651.18	ENSG00000164651.18:t:20782279-20785795	chr7	-0.4636	1.000e+00	3	-	20786387
ENSG00000168734.14	ENSG00000168734.14:t:44589797-44589866	chr20	-0.3049	9.609e-01	6	+	44531978
ENSG00000168734.14	ENSG00000168734.14:t:44589797-44589866	chr20	-0.3049	9.609e-01	6	+	44589797
ENSG00000174672.16	ENSG00000174672.16:s:1456598-1456687	chr11	0.4062	9.950e-01	3	+	1456687
ENSG00000174672.16	ENSG00000174672.16:s:1456598-1456687	chr11	0.4062	9.950e-01	3	+	1456955
ENSG00000174672.16	ENSG00000174672.16:s:1456598-1456687	chr11	-0.4062	9.950e-01	3	+	1456687
ENSG00000174672.16	ENSG00000174672.16:s:1456598-1456687	chr11	-0.4062	9.950e-01	3	+	1459192
ENSG00000174672.16	ENSG00000174672.16:t:1459192-1459447	chr11	-0.3469	9.730e-01	3	+	1456687
ENSG00000174672.16	ENSG00000174672.16:t:1459192-1459447	chr11	-0.3469	9.730e-01	3	+	1459192
ENSG00000174672.16	ENSG00000174672.16:t:1459192-1459447	chr11	0.3469	9.730e-01	3	+	1457049
ENSG00000174672.16	ENSG00000174672.16:t:1459192-1459447	chr11	0.3469	9.730e-01	3	+	1459192
ENSG00000183010.17	ENSG00000183010.17:t:81936748-81936869	chr17	-0.3097	9.891e-01	4	-	81936861
ENSG00000183010.17	ENSG00000183010.17:t:81936748-81936869	chr17	-0.3097	9.891e-01	4	-	81937242
ENSG00000196950.14	ENSG00000196950.14:t:195680032-195680433	chr2	0.5018	1.000e+00	11	+	195606233
ENSG00000196950.14	ENSG00000196950.14:t:195680032-195680433	chr2	0.5018	1.000e+00	11	+	195680032
ENSG00000196950.14	ENSG00000196950.14:t:195680032-195680433	chr2	-0.5855	1.000e+00	11	+	195657281
ENSG00000196950.14	ENSG00000196950.14:t:195680032-195680433	chr2	-0.5855	1.000e+00	11	+	195680032
ENSG00000153113.24	ENSG00000153113.24:s:96740038-96740118	chr5	0.5288	1.000e+00	3	+	96740118
ENSG00000153113.24	ENSG00000153113.24:s:96740038-96740118	chr5	0.5288	1.000e+00	3	+	96740745
ENSG00000153113.24	ENSG00000153113.24:s:96740038-96740118	chr5	-0.5288	1.000e+00	3	+	96740118
ENSG00000153113.24	ENSG00000153113.24:s:96740038-96740118	chr5	-0.5288	1.000e+00	3	+	96741266
ENSG00000153113.24	ENSG00000153113.24:t:96741266-96741317	chr5	-0.4713	1.000e+00	3	+	96740118
ENSG00000153113.24	ENSG00000153113.24:t:96741266-96741317	chr5	-0.4713	1.000e+00	3	+	96741266
ENSG00000153113.24	ENSG00000153113.24:t:96741266-96741317	chr5	0.4713	1.000e+00	3	+	96740783
ENSG00000153113.24	ENSG00000153113.24:t:96741266-96741317	chr5	0.4713	1.000e+00	3	+	96741266
